Loyalty Number,umap_x,umap_y,archetype
781110,18.507645,0.48692986,Budget Explorers
150883,18.893795,0.6342811,Budget Explorers
275386,12.656945,2.172204,Budget Explorers
380627,17.895615,0.3126717,Budget Explorers
652862,18.454613,0.51889324,Budget Explorers
690637,12.311257,2.2330859,Budget Explorers
136430,13.875329,3.6014106,Budget Explorers
537852,14.371594,2.7241588,Budget Explorers
387568,19.62823,1.4162927,Budget Explorers
151627,12.753611,2.183018,Budget Explorers
778030,14.42527,3.9182305,Budget Explorers
723091,11.129603,0.80561423,Budget Explorers
986126,-3.363035,13.833496,Drifting Stars
782100,13.811376,1.8919365,Budget Explorers
534464,14.765829,5.6994834,Budget Explorers
306231,14.32676,4.022635,Budget Explorers
307296,11.269283,2.057305,Budget Explorers
426994,18.434149,0.42085865,Budget Explorers
321227,14.209272,4.5544395,Budget Explorers
802645,13.006403,0.1345593,Budget Explorers
203696,17.269657,0.1237501,Budget Explorers
433510,18.329903,0.43921342,Budget Explorers
607292,14.165954,4.518014,Budget Explorers
996301,9.855454,1.6153046,Budget Explorers
918479,14.150978,3.5103617,Budget Explorers
135392,18.507206,2.399249,Budget Explorers
147272,12.379987,2.7348256,Budget Explorers
830811,14.510884,4.8287826,Budget Explorers
435557,12.422236,0.59991795,Budget Explorers
271911,17.527464,0.19732912,Budget Explorers
211589,12.098273,2.580849,Budget Explorers
455023,12.966676,2.67073,Budget Explorers
157911,18.361423,2.4009755,Budget Explorers
840071,14.729586,3.134967,Budget Explorers
992194,12.457905,2.1755192,Budget Explorers
944750,12.447043,0.66529757,Budget Explorers
314065,14.311532,4.781189,Budget Explorers
621876,17.293528,0.13726985,Budget Explorers
508399,17.541794,0.22557344,Budget Explorers
523642,10.773203,1.293005,Budget Explorers
115354,17.102856,3.1915524,Budget Explorers
346529,14.680911,5.673374,Budget Explorers
740814,14.212127,4.0731754,Budget Explorers
968484,10.0184355,2.0134041,Budget Explorers
170404,13.318279,2.763979,Budget Explorers
311008,-3.3713372,13.8745,Drifting Stars
470123,17.908907,0.31718776,Budget Explorers
360446,12.922634,2.6642988,Budget Explorers
697091,12.8589115,2.2500002,Budget Explorers
230027,15.1114435,3.0098183,Budget Explorers
877609,10.613028,2.1323493,Budget Explorers
355669,12.173161,2.6061096,Budget Explorers
319059,17.899914,0.2886507,Budget Explorers
958931,18.235142,0.38767076,Budget Explorers
148942,14.700605,5.6882906,Budget Explorers
528173,13.7487335,3.7119868,Budget Explorers
652809,-3.3650117,13.821633,Drifting Stars
773397,12.665506,2.31175,Budget Explorers
275118,12.730252,-0.102346756,Budget Explorers
522851,-3.3728616,13.877849,Drifting Stars
434658,18.45764,2.3901207,Budget Explorers
516984,16.81201,7.3824787,Budget Explorers
231641,13.243859,2.876407,Budget Explorers
981150,17.554192,0.2692317,Budget Explorers
756341,18.626467,0.57775456,Budget Explorers
357161,18.471394,0.45349136,Budget Explorers
802470,12.961079,2.6547735,Budget Explorers
925254,12.322887,2.8130229,Budget Explorers
555541,13.471289,2.6066358,Budget Explorers
182459,10.631383,2.178475,Budget Explorers
103217,13.044301,0.16057475,Budget Explorers
597837,18.25307,0.33871388,Budget Explorers
957572,14.13268,4.3967905,Budget Explorers
585854,14.009839,4.087642,Budget Explorers
848998,14.442904,4.854858,Budget Explorers
822305,17.874807,0.3795894,Budget Explorers
906316,14.161424,4.531586,Budget Explorers
518561,11.397679,2.2924688,Budget Explorers
141614,16.65296,7.1658688,Budget Explorers
411030,-3.363336,13.808313,Drifting Stars
360805,14.429861,4.8701787,Budget Explorers
659792,-3.3647375,13.831742,Drifting Stars
798832,10.820544,1.4188883,Budget Explorers
939961,14.793634,5.956533,Budget Explorers
501131,17.422035,0.2719911,Budget Explorers
491987,17.815401,0.3964334,Budget Explorers
664062,10.7961855,1.1270752,Budget Explorers
184466,12.319436,2.8405411,Budget Explorers
660119,14.272021,4.096981,Budget Explorers
361439,14.379042,4.5794396,Budget Explorers
636012,12.953966,2.6809309,Budget Explorers
382149,14.21996,4.6804957,Budget Explorers
383399,10.03637,1.8439479,Budget Explorers
919557,17.260572,0.20882225,Budget Explorers
924794,17.232452,0.2423199,Budget Explorers
814748,18.182636,0.47651064,Budget Explorers
861696,12.093713,2.7962751,Budget Explorers
890543,13.915995,4.123287,Budget Explorers
611673,10.605494,2.1905565,Budget Explorers
485742,14.092408,4.0743275,Budget Explorers
340925,13.436692,3.9187415,Budget Explorers
862100,18.342392,0.4563483,Budget Explorers
845227,14.652726,5.7175164,Budget Explorers
135574,10.621761,2.1612525,Budget Explorers
137952,14.398993,4.917432,Budget Explorers
370066,14.799756,5.995107,Budget Explorers
956843,14.236201,4.8923693,Budget Explorers
180009,17.912725,0.3821011,Budget Explorers
517190,11.4230795,2.5260851,Budget Explorers
793980,14.069078,4.6623497,Budget Explorers
100272,14.15087,4.0606084,Budget Explorers
609971,14.051458,4.6912766,Budget Explorers
829861,14.235768,4.5418973,Budget Explorers
503305,14.827341,5.8760033,Budget Explorers
575571,13.629618,4.4237823,Budget Explorers
890051,12.318185,2.8779094,Budget Explorers
711795,14.640482,5.747102,Budget Explorers
686432,-3.3671162,13.878425,Drifting Stars
507567,12.048399,2.869384,Budget Explorers
982715,14.302545,5.414258,Budget Explorers
333799,14.098161,4.576616,Budget Explorers
159688,14.225596,4.1417994,Budget Explorers
695686,13.466476,3.8786938,Budget Explorers
441135,12.2844,2.9257321,Budget Explorers
192898,14.162442,4.56167,Budget Explorers
473636,11.985212,3.7435496,Budget Explorers
637532,18.393541,0.6161579,Budget Explorers
618329,12.682472,2.1602938,Budget Explorers
335365,17.920198,0.39750445,Budget Explorers
445432,14.223535,5.126104,Budget Explorers
422349,13.742661,3.9200037,Budget Explorers
607117,12.712572,-0.04348434,Budget Explorers
574163,11.418831,2.2287116,Budget Explorers
358513,14.754166,6.0029926,Budget Explorers
447092,13.429378,3.8931441,Budget Explorers
370877,16.101715,6.9223123,Budget Explorers
385593,14.559975,5.827546,Budget Explorers
744234,11.402466,0.9063424,Budget Explorers
503560,10.761385,2.0079782,Budget Explorers
561481,16.232698,7.071261,Budget Explorers
882718,14.2599745,4.9788485,Budget Explorers
112393,14.074744,5.2428374,Budget Explorers
716932,10.121376,2.1329277,Budget Explorers
528712,10.531063,2.5307426,Budget Explorers
648596,11.966298,3.8012958,Budget Explorers
145192,-3.3694434,13.898288,Drifting Stars
115805,14.3709545,5.429267,Budget Explorers
362055,13.921175,4.216136,Budget Explorers
411897,11.692244,2.4090924,Budget Explorers
626973,16.074451,6.917288,Budget Explorers
174803,10.606444,2.4055464,Budget Explorers
289139,14.384472,5.559043,Budget Explorers
107212,14.218695,4.9970613,Budget Explorers
514145,13.961814,4.5624037,Budget Explorers
172983,10.061955,2.1804783,Budget Explorers
343605,14.748506,5.914961,Budget Explorers
961682,11.852002,3.0257804,Budget Explorers
645072,11.843748,2.700532,Budget Explorers
220802,12.170195,3.035108,Budget Explorers
543326,12.296189,2.9431484,Budget Explorers
320042,10.058889,2.1705084,Budget Explorers
622610,9.837408,1.8562168,Budget Explorers
808353,13.644307,4.4812284,Budget Explorers
577156,16.610365,7.3690987,Budget Explorers
787763,14.003225,4.6056814,Budget Explorers
830564,14.210939,4.995181,Budget Explorers
316644,13.738526,4.1334524,Budget Explorers
506776,11.697846,2.9060822,Budget Explorers
876538,13.956404,4.54277,Budget Explorers
217051,13.583139,4.1545043,Budget Explorers
832597,14.162112,4.744487,Budget Explorers
804328,12.978782,3.7481475,Budget Explorers
836665,13.344281,3.9266624,Budget Explorers
740608,14.159598,4.6141453,Budget Explorers
122456,13.941784,4.245194,Budget Explorers
857914,16.172554,7.084206,Budget Explorers
815718,13.809902,4.16093,Budget Explorers
597237,12.248677,3.0546854,Budget Explorers
358384,15.419989,6.6286397,Budget Explorers
636177,10.903289,2.7388227,Budget Explorers
445673,16.522163,7.3099833,Budget Explorers
494062,11.297637,3.4080408,Budget Explorers
392098,13.302722,3.9420881,Budget Explorers
240942,13.936891,4.670619,Budget Explorers
221204,14.984564,6.185646,Budget Explorers
473204,14.549787,5.748969,Budget Explorers
326823,14.960531,6.1446295,Budget Explorers
745769,13.291413,4.3840575,Budget Explorers
206890,14.541266,5.837523,Budget Explorers
604724,13.62379,4.414765,Budget Explorers
225262,14.655831,5.956733,Budget Explorers
164013,13.345779,4.0511265,Budget Explorers
392619,12.824125,3.6993372,Budget Explorers
794136,16.682238,7.526788,Budget Explorers
941109,12.739063,3.6542883,Budget Explorers
691700,16.139006,7.08866,Budget Explorers
636753,10.554112,2.5830846,Budget Explorers
191917,16.059717,7.0014043,Budget Explorers
140208,16.440458,7.26377,Budget Explorers
179590,10.622421,2.4218063,Budget Explorers
186539,12.424553,3.157328,Budget Explorers
345099,14.3386345,5.4525223,Budget Explorers
767428,12.3990135,4.0253105,Budget Explorers
436475,14.543509,5.786367,Budget Explorers
893549,15.477022,6.5759916,Budget Explorers
751664,14.160844,5.2111797,Budget Explorers
876409,15.226785,6.4206295,Budget Explorers
781480,12.447369,3.2542486,Budget Explorers
918756,13.9522505,4.636214,Budget Explorers
442609,14.203218,5.0195694,Budget Explorers
473758,14.681606,5.942948,Budget Explorers
689000,15.654451,6.8124356,Budget Explorers
698443,10.89159,2.8709266,Budget Explorers
724989,14.530526,5.7428746,Budget Explorers
679075,14.321699,5.46964,Budget Explorers
489335,12.167866,3.1559396,Budget Explorers
354295,11.339137,2.1859348,Budget Explorers
805574,10.644904,2.4826736,Budget Explorers
126239,12.626176,3.4935067,Budget Explorers
833317,14.49491,5.783414,Budget Explorers
499518,14.287788,5.4621086,Budget Explorers
466998,18.370413,0.5251874,Budget Explorers
753452,14.713295,5.9480104,Budget Explorers
652047,15.429804,6.637745,Budget Explorers
305807,12.226532,3.1145737,Budget Explorers
769346,13.210024,4.015781,Budget Explorers
548228,16.577902,7.4480968,Budget Explorers
238649,13.966173,4.6827416,Budget Explorers
196905,13.278279,4.1234827,Budget Explorers
342407,13.932827,4.693447,Budget Explorers
783789,14.099507,5.062899,Budget Explorers
320784,14.817179,5.9942484,Budget Explorers
485787,14.732857,6.0234823,Budget Explorers
608517,13.951672,4.772421,Budget Explorers
664856,11.683176,3.6519797,Budget Explorers
819664,14.198136,5.0323815,Budget Explorers
698546,9.984206,2.2357576,Budget Explorers
287942,15.757731,6.737628,Budget Explorers
253046,12.835369,3.8720229,Budget Explorers
402052,14.010924,5.185694,Budget Explorers
833891,14.295044,5.467431,Budget Explorers
192554,12.404582,3.309064,Budget Explorers
252082,13.119637,4.0703435,Budget Explorers
737519,14.9719,6.2676826,Budget Explorers
412487,11.291025,3.4585001,Budget Explorers
565171,12.240119,3.0489721,Budget Explorers
551429,11.947879,3.9273891,Budget Explorers
172059,14.487687,5.891414,Budget Explorers
620094,11.860746,3.0770333,Budget Explorers
849705,14.260467,5.4682875,Budget Explorers
695624,15.651762,6.85406,Budget Explorers
908374,15.998905,6.8928313,Budget Explorers
978349,14.341268,5.5046363,Budget Explorers
213432,13.917766,4.7191267,Budget Explorers
248952,11.025261,2.6104646,Budget Explorers
715947,14.337656,5.503899,Budget Explorers
146839,10.5602255,2.5794432,Budget Explorers
186754,14.12232,5.0195107,Budget Explorers
984409,13.904812,4.6980405,Budget Explorers
631051,11.390129,2.3436613,Budget Explorers
539704,14.061062,5.2599397,Budget Explorers
852863,10.508082,2.7069905,Budget Explorers
689818,11.658242,3.7228677,Budget Explorers
791280,11.233914,3.4134705,Budget Explorers
318180,14.2713785,5.491956,Budget Explorers
602150,13.201649,4.1911397,Budget Explorers
196514,10.52135,2.6618006,Budget Explorers
212762,11.341657,2.3821127,Budget Explorers
896075,14.211932,5.0618005,Budget Explorers
107141,12.738155,3.8565588,Budget Explorers
985765,15.681377,6.825202,Budget Explorers
605849,15.43454,6.610828,Budget Explorers
514395,13.202867,3.9983017,Budget Explorers
595235,12.467141,3.3859177,Budget Explorers
250854,12.507199,3.1382983,Budget Explorers
587800,14.282892,5.4532204,Budget Explorers
735790,15.320276,6.695678,Budget Explorers
861700,10.0686035,2.2872214,Budget Explorers
100585,14.051456,5.044568,Budget Explorers
540011,13.406412,4.4830065,Budget Explorers
854243,15.0842495,6.4932604,Budget Explorers
560528,14.827173,6.272252,Budget Explorers
857161,14.806612,5.921546,Budget Explorers
777531,14.430001,5.864987,Budget Explorers
841636,14.319891,5.5322256,Budget Explorers
229166,18.406042,0.6028713,Budget Explorers
319868,14.6236,6.008649,Budget Explorers
394321,11.44855,3.0383036,Budget Explorers
686783,11.508198,3.0001864,Budget Explorers
777108,11.757188,3.1479542,Budget Explorers
106038,12.446029,3.0863078,Budget Explorers
501109,14.268051,5.478373,Budget Explorers
517295,12.754594,3.8744411,Budget Explorers
711823,11.822768,2.84987,Budget Explorers
759093,10.389886,2.6237063,Budget Explorers
438641,11.74164,3.150858,Budget Explorers
687820,11.830614,3.0981088,Budget Explorers
188655,10.067797,2.294578,Budget Explorers
568769,14.029842,5.2723594,Budget Explorers
873579,14.172279,5.058098,Budget Explorers
243741,14.967428,6.313193,Budget Explorers
315482,12.731061,3.7398574,Budget Explorers
121183,14.49048,5.9204984,Budget Explorers
409512,11.612564,2.9568331,Budget Explorers
464606,14.46666,5.8974648,Budget Explorers
619916,12.407408,4.0931177,Budget Explorers
862159,14.478891,5.8740354,Budget Explorers
646519,12.445118,3.4896867,Budget Explorers
846864,14.446349,5.8705297,Budget Explorers
765428,14.304323,5.564725,Budget Explorers
229842,16.103212,7.0902085,Budget Explorers
106637,12.628353,3.5516715,Budget Explorers
991084,10.157521,2.4408653,Budget Explorers
277788,14.117118,5.0936446,Budget Explorers
330741,13.96399,4.6464024,Budget Explorers
341725,13.147641,4.0666304,Budget Explorers
390343,14.349274,5.5688314,Budget Explorers
673192,12.065395,3.2902603,Budget Explorers
954973,15.436573,6.6546445,Budget Explorers
381901,11.953883,3.9165418,Budget Explorers
866606,13.823818,4.7506943,Budget Explorers
835508,10.681198,2.8151686,Budget Explorers
723476,14.163269,5.0012503,Budget Explorers
897293,15.090001,6.491937,Budget Explorers
472787,14.750198,6.0654273,Budget Explorers
483631,14.129298,5.0352654,Budget Explorers
445073,11.503448,2.773762,Budget Explorers
216719,11.480861,2.9869096,Budget Explorers
992538,11.64127,3.7332268,Budget Explorers
467382,12.40152,4.1330853,Budget Explorers
425411,14.150113,5.0894227,Budget Explorers
420627,14.274923,5.524346,Budget Explorers
102311,16.414162,7.2946496,Budget Explorers
405500,15.693511,6.8294344,Budget Explorers
294728,14.005213,5.1764793,Budget Explorers
831035,15.965823,6.985372,Budget Explorers
887892,14.283279,5.5500135,Budget Explorers
918048,11.652929,3.0718095,Budget Explorers
468945,11.40449,2.3151398,Budget Explorers
692685,11.887428,3.0807478,Budget Explorers
566737,14.497064,5.8956566,Budget Explorers
733889,15.944463,6.987574,Budget Explorers
431533,14.450801,5.816286,Budget Explorers
590485,16.252167,7.200073,Budget Explorers
816983,14.080217,5.071577,Budget Explorers
379752,11.316965,2.4543655,Budget Explorers
723298,13.041298,4.039973,Budget Explorers
393806,14.264,5.5493507,Budget Explorers
473409,13.350657,4.528396,Budget Explorers
369361,11.042931,3.0011294,Budget Explorers
672430,12.021754,2.9657528,Budget Explorers
669890,14.137175,5.0404286,Budget Explorers
579847,14.688331,6.0858226,Budget Explorers
103340,15.9481,6.959147,Budget Explorers
779291,14.263722,5.529504,Budget Explorers
225891,15.075456,6.54565,Budget Explorers
360902,15.053608,6.495777,Budget Explorers
657777,-3.3802385,14.291551,Drifting Stars
544752,13.525853,4.3877354,Budget Explorers
619840,14.163841,5.085331,Budget Explorers
756867,12.408161,3.311654,Budget Explorers
509044,14.06226,5.038711,Budget Explorers
674281,14.751473,6.106518,Budget Explorers
358255,-3.3549495,14.293925,Drifting Stars
766969,15.931496,6.9887695,Budget Explorers
526374,11.75254,3.1212125,Budget Explorers
545883,11.056478,2.7446926,Budget Explorers
528055,16.091509,7.0821247,Budget Explorers
683126,13.584834,4.514366,Budget Explorers
969924,16.407137,7.296389,Budget Explorers
296088,-3.3729746,14.2998495,Drifting Stars
848736,11.154614,2.7440012,Budget Explorers
281585,14.139922,5.0675597,Budget Explorers
217761,14.504924,5.8720927,Budget Explorers
732488,14.276356,5.528771,Budget Explorers
799157,10.528563,2.6700401,Budget Explorers
837733,12.15168,3.2649317,Budget Explorers
326961,16.691832,7.604149,Budget Explorers
472540,11.994768,2.9958231,Budget Explorers
411298,13.8967705,4.633654,Budget Explorers
823761,14.920072,6.3751154,Budget Explorers
674497,12.139343,3.1731477,Budget Explorers
645653,15.142874,6.503876,Budget Explorers
663918,14.937166,6.325643,Budget Explorers
868744,14.697599,6.006725,Budget Explorers
277281,14.2843485,5.550048,Budget Explorers
127127,14.671065,6.1058483,Budget Explorers
561640,12.704803,3.8961632,Budget Explorers
969277,11.901776,3.9422832,Budget Explorers
557640,13.8435545,4.7312384,Budget Explorers
131001,13.882569,4.713971,Budget Explorers
209831,14.183184,5.5381503,Budget Explorers
313815,11.282115,3.4341595,Budget Explorers
991442,13.389461,4.527398,Budget Explorers
173548,15.952752,7.0141764,Budget Explorers
937430,10.501819,2.6919053,Budget Explorers
767089,10.933207,3.1772652,Budget Explorers
910142,12.44884,3.5134692,Budget Explorers
824486,11.211037,2.706566,Budget Explorers
525765,13.998441,5.1179852,Budget Explorers
969626,10.04427,2.344499,Budget Explorers
564959,12.002266,2.950907,Budget Explorers
736109,15.115559,6.510807,Budget Explorers
994225,14.888551,6.363345,Budget Explorers
498923,11.980981,3.9463534,Budget Explorers
569880,14.171726,5.5826125,Budget Explorers
341185,13.213456,4.4919953,Budget Explorers
858106,13.082082,4.2038913,Budget Explorers
900133,11.974005,3.0330641,Budget Explorers
717308,15.065622,6.4853354,Budget Explorers
625524,11.091279,2.6985178,Budget Explorers
723347,10.650528,2.3617449,Budget Explorers
433116,-3.3502991,14.281493,Drifting Stars
547542,14.621887,6.161324,Budget Explorers
685533,13.231951,4.5137467,Budget Explorers
818114,15.910021,6.9862385,Budget Explorers
505962,13.090461,4.4505553,Budget Explorers
857538,12.966375,4.0543413,Budget Explorers
786624,13.369542,4.17185,Budget Explorers
462128,10.062443,2.336208,Budget Explorers
732081,13.369199,4.539123,Budget Explorers
908519,13.437924,4.2736096,Budget Explorers
930893,12.479197,3.3060899,Budget Explorers
693625,16.33515,7.2556047,Budget Explorers
196845,13.92463,4.643311,Budget Explorers
234256,15.372583,6.678614,Budget Explorers
182490,14.017282,5.319209,Budget Explorers
985341,13.343483,4.5585256,Budget Explorers
277145,11.306933,2.9272587,Budget Explorers
696431,13.678892,4.7908196,Budget Explorers
998507,11.252197,2.9833214,Budget Explorers
283822,13.213781,4.5081863,Budget Explorers
221345,13.778608,4.781685,Budget Explorers
106946,15.035647,6.5064654,Budget Explorers
493800,12.429495,3.1296713,Budget Explorers
352377,11.916476,3.9331942,Budget Explorers
680839,10.972815,3.26079,Budget Explorers
694158,15.886205,6.9671974,Budget Explorers
439574,16.667715,7.5319924,Budget Explorers
610096,14.385251,5.8607836,Budget Explorers
656572,13.386653,4.323557,Budget Explorers
971488,14.033656,5.4398403,Budget Explorers
442252,15.093308,6.537757,Budget Explorers
694497,13.073246,4.074579,Budget Explorers
644769,14.586729,6.075237,Budget Explorers
751351,12.740452,3.8888156,Budget Explorers
699243,14.409278,5.935673,Budget Explorers
756833,15.532381,6.848649,Budget Explorers
180140,14.93609,6.3381915,Budget Explorers
108440,13.359618,4.575145,Budget Explorers
702478,11.932711,3.9153547,Budget Explorers
974617,11.625759,3.7534926,Budget Explorers
909242,14.008052,5.3234425,Budget Explorers
847609,15.648505,6.8485274,Budget Explorers
313461,14.0798855,5.0475245,Budget Explorers
108528,15.117753,6.5387836,Budget Explorers
671933,12.098782,3.2922375,Budget Explorers
772438,13.5699835,4.907924,Budget Explorers
263812,13.360906,4.2725477,Budget Explorers
593684,12.433756,3.5629194,Budget Explorers
361827,12.953512,4.050177,Budget Explorers
641327,14.674458,6.1378436,Budget Explorers
996794,10.778896,2.9733555,Budget Explorers
334143,12.694862,3.773075,Budget Explorers
839694,10.515351,2.8506286,Budget Explorers
249723,12.553943,3.5393002,Budget Explorers
918021,15.566434,6.866943,Budget Explorers
138981,14.421629,5.9329424,Budget Explorers
178077,14.014748,5.4804373,Budget Explorers
377489,11.179605,3.5062,Budget Explorers
515386,14.55009,6.1255054,Budget Explorers
559723,13.353395,4.560723,Budget Explorers
676203,10.803146,2.5412102,Budget Explorers
996616,14.081015,5.1167564,Budget Explorers
895085,15.319231,6.6825285,Budget Explorers
347142,10.951146,3.2698338,Budget Explorers
142354,13.4124365,4.319897,Budget Explorers
345682,14.401831,5.843148,Budget Explorers
618601,12.547714,3.548315,Budget Explorers
252110,18.331537,0.4514379,Budget Explorers
409454,13.9605665,5.1764793,Budget Explorers
161103,13.578472,4.961047,Budget Explorers
171047,13.108442,4.2395797,Budget Explorers
244132,14.838256,6.3433576,Budget Explorers
446991,11.587562,3.7784536,Budget Explorers
574674,14.3491335,5.9355865,Budget Explorers
140891,12.282112,4.1127024,Budget Explorers
863599,14.048602,5.3883743,Budget Explorers
512599,10.834389,3.1087115,Budget Explorers
737756,14.241787,5.561833,Budget Explorers
185835,14.202301,5.553244,Budget Explorers
113220,11.302181,2.7959688,Budget Explorers
653441,11.238939,2.955035,Budget Explorers
860980,10.914542,2.4349127,Budget Explorers
366744,12.26747,4.1319704,Budget Explorers
748198,11.867576,3.934268,Budget Explorers
551809,15.098838,6.530961,Budget Explorers
789206,13.337071,4.5928216,Budget Explorers
128041,10.972374,3.2617447,Budget Explorers
339927,13.008298,4.0641584,Budget Explorers
434470,11.742268,3.1572108,Budget Explorers
440671,-3.3798673,14.326023,Drifting Stars
741421,13.846989,4.626564,Budget Explorers
863108,14.0193205,5.4476795,Budget Explorers
600884,12.377385,3.2839727,Budget Explorers
848250,11.039319,2.839303,Budget Explorers
858626,13.307009,4.5646443,Budget Explorers
681722,13.243534,4.6028447,Budget Explorers
745668,14.3849325,5.9131274,Budget Explorers
393206,11.604654,3.7654712,Budget Explorers
467143,13.006829,4.0947943,Budget Explorers
277139,16.18285,7.163261,Budget Explorers
842210,9.999725,2.3946886,Budget Explorers
299412,11.900926,2.7333057,Budget Explorers
168026,13.211656,4.6156335,Budget Explorers
626217,-3.3792279,14.332633,Drifting Stars
204686,12.383856,3.4552152,Budget Explorers
756928,13.91689,5.1868854,Budget Explorers
884433,11.909244,3.9714866,Budget Explorers
901442,12.659538,3.6248183,Budget Explorers
585277,13.325794,4.574924,Budget Explorers
503938,11.9390955,3.9748783,Budget Explorers
982096,12.663164,3.8734286,Budget Explorers
813652,13.571766,4.9178486,Budget Explorers
939741,10.338694,2.6800914,Budget Explorers
650704,14.396373,5.9640527,Budget Explorers
379962,13.933134,5.189093,Budget Explorers
534510,11.917236,3.9483287,Budget Explorers
649855,10.35048,2.6651657,Budget Explorers
214354,13.949373,5.1863112,Budget Explorers
255951,12.335592,4.1948237,Budget Explorers
725510,11.210341,2.8232834,Budget Explorers
189139,12.469198,3.5893579,Budget Explorers
109203,14.39121,5.940304,Budget Explorers
161766,11.983458,3.4591677,Budget Explorers
798662,13.064329,4.185323,Budget Explorers
516544,13.537196,4.934253,Budget Explorers
513820,13.926262,5.2046566,Budget Explorers
429921,13.775309,4.873601,Budget Explorers
626746,11.225651,2.5003376,Budget Explorers
739284,13.52152,4.9791822,Budget Explorers
836964,13.566923,4.876407,Budget Explorers
952093,14.1456175,5.554252,Budget Explorers
897772,16.023375,7.108415,Budget Explorers
314258,13.343166,4.2950864,Budget Explorers
566767,12.459335,3.2937162,Budget Explorers
596787,14.069522,5.4924426,Budget Explorers
465412,10.561914,2.9381602,Budget Explorers
399678,12.64603,3.606098,Budget Explorers
701036,10.956202,2.3387132,Budget Explorers
647672,12.93483,4.0581884,Budget Explorers
772019,11.522296,3.193527,Budget Explorers
160320,11.95917,3.0291984,Budget Explorers
193747,14.357028,5.965443,Budget Explorers
883505,11.605014,3.7820969,Budget Explorers
336025,12.9475565,4.092,Budget Explorers
545659,11.409805,3.0933797,Budget Explorers
529390,11.245972,2.9753804,Budget Explorers
617263,13.3056,4.5857925,Budget Explorers
729394,11.429571,3.072431,Budget Explorers
777931,15.867912,7.0348864,Budget Explorers
434081,10.75225,3.0671082,Budget Explorers
408651,13.236036,4.662031,Budget Explorers
534452,12.679016,3.8488364,Budget Explorers
443896,12.41363,3.4941049,Budget Explorers
108462,11.940869,3.9739447,Budget Explorers
492158,14.326719,5.9645166,Budget Explorers
809218,12.901923,4.113612,Budget Explorers
244308,14.363626,5.9369264,Budget Explorers
554453,10.98943,3.3501642,Budget Explorers
299210,12.668388,3.911048,Budget Explorers
241849,11.16126,3.497352,Budget Explorers
164363,13.0106125,4.1266923,Budget Explorers
922206,10.862675,2.5644183,Budget Explorers
651835,13.46377,4.968197,Budget Explorers
668959,13.200836,4.5980406,Budget Explorers
371672,13.259449,4.653761,Budget Explorers
537722,13.475835,4.982195,Budget Explorers
732606,11.917445,3.935805,Budget Explorers
840741,14.159953,5.6124153,Budget Explorers
868037,16.015327,7.1612287,Budget Explorers
283133,15.253777,6.6759076,Budget Explorers
606563,14.912041,6.4099927,Budget Explorers
619693,14.419663,6.0488753,Budget Explorers
467013,-3.3855612,14.347369,Drifting Stars
547649,10.367738,2.738587,Budget Explorers
313982,14.259063,5.829969,Budget Explorers
793838,13.561444,4.9002604,Budget Explorers
855883,13.877694,5.1788015,Budget Explorers
425720,11.925422,4.0126696,Budget Explorers
863035,10.808229,2.480673,Budget Explorers
249841,12.798131,4.42711,Budget Explorers
684133,14.466326,6.0808115,Budget Explorers
563188,12.075584,3.3176,Budget Explorers
578167,14.37959,5.9507103,Budget Explorers
649972,11.3729925,3.1113362,Budget Explorers
588095,12.742404,4.445468,Budget Explorers
916851,14.269332,5.8922215,Budget Explorers
631839,13.336236,4.617576,Budget Explorers
170710,11.026533,2.5710545,Budget Explorers
734226,14.060627,5.668703,Budget Explorers
241495,11.261612,2.9433734,Budget Explorers
443231,10.729347,3.0994515,Budget Explorers
291336,11.445228,3.1424637,Budget Explorers
481293,11.226155,3.526147,Budget Explorers
377050,15.535568,6.9226947,Budget Explorers
481048,16.011951,7.108341,Budget Explorers
183305,11.158401,3.265748,Budget Explorers
675104,11.596053,3.7923036,Budget Explorers
814703,12.984845,4.178906,Budget Explorers
221643,14.756633,6.4695606,Budget Explorers
547802,15.505967,6.8815517,Budget Explorers
733603,11.849971,3.0911658,Budget Explorers
212862,12.437267,3.4048703,Budget Explorers
643480,10.718311,3.1103373,Budget Explorers
234562,11.873113,3.9941773,Budget Explorers
659536,16.24608,7.2612133,Budget Explorers
683920,13.451991,5.008441,Budget Explorers
138768,16.013216,7.126197,Budget Explorers
879185,15.53766,6.8900075,Budget Explorers
865803,11.071858,2.3121545,Budget Explorers
994877,10.376957,2.711911,Budget Explorers
635715,11.958229,3.9861526,Budget Explorers
885480,12.664663,3.95847,Budget Explorers
786710,13.408266,5.0305133,Budget Explorers
500782,13.47239,4.9557176,Budget Explorers
425472,14.149036,5.621281,Budget Explorers
445675,15.987095,7.1350203,Budget Explorers
115529,13.301264,4.636408,Budget Explorers
358375,-3.3880267,14.352348,Drifting Stars
820164,12.99891,4.1249146,Budget Explorers
869284,16.12066,7.191299,Budget Explorers
362165,14.261907,5.9282804,Budget Explorers
898162,15.5129595,6.8842697,Budget Explorers
509928,12.993155,4.1676683,Budget Explorers
869971,14.281503,5.8962636,Budget Explorers
117342,14.439099,6.122531,Budget Explorers
634418,10.966942,3.2868483,Budget Explorers
141742,10.579711,3.0040073,Budget Explorers
256574,11.365727,3.1143744,Budget Explorers
884040,14.475007,6.23204,Budget Explorers
687170,12.72059,3.9091966,Budget Explorers
