Loyalty Number,CLV,FlightInactivity,RedemptionDormancy,RawSlope,NormalizedMomentum,BDS,Class,Churned,months_since_last_flight,months_since_last_redemption,months_since_last_any_activity,flights_last_3m,flights_last_6m,flights_last_12m,active_months_last_12m,zero_flight_months_last_12m,flights_total_ever,distance_last_12m,points_accumulated_last_12m,points_redeemed_last_12m,dollar_redeemed_last_12m,points_accumulated_total,points_redeemed_total,redemption_rate,flight_trend_ratio,points_trend_ratio,distance_per_flight,pref_season,flew_in_winter,flew_in_summer,flew_in_spring,flew_in_fall,education_ordinal,loyalty_card_ordinal,is_married,is_single,is_male,is_promo_enrollment,tenure_months,salary_imputed,province_Alberta,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon
968450,6089.52,0.0,0.0,-73.53636363636363,0.4892929207111149,0.1532121237866655,0,0,0,0,0,3,10,15,5,7,15,21785,21785.0,311,56,21785.0,311,0.0142758778976359,0.8,0.5657103511590544,1452.3333333333333,Winter,1,1,1,1,1,1,0,1,1,0,29,64100.0,0,0,0,0,0,0,1,0,0,0,0
700770,6089.77,0.0,1.0,-241.6818181818182,0.4107219472823432,0.476783415815297,0,0,0,72,0,1,7,17,5,7,17,31098,31098.0,0,0,31098.0,0,0.0,0.2352941176470588,0.2339700302270242,1829.2941176470588,Spring,1,1,1,1,3,1,1,0,1,0,62,83782.0,0,0,0,0,0,0,0,0,1,0,0
712605,6089.77,0.0909090909090909,0.0,304.2181818181818,0.6658099870436057,0.1366206402505546,0,0,1,0,0,3,9,11,5,7,11,19071,19071.0,472,85,19071.0,472,0.0247496198416443,1.0909090909090908,1.266635205285512,1733.7272727272727,Spring,0,1,1,1,3,1,1,0,0,0,8,83782.0,0,1,0,0,0,0,0,0,0,0,0
110476,6098.46,0.0,0.0,341.6,0.6832777553577878,0.0950166733926636,0,0,0,0,0,7,17,27,9,3,27,42296,42296.0,1390,250,42296.0,1390,0.032863627766219,1.037037037037037,1.1001513145451107,1566.5185185185185,Fall,1,1,1,1,3,1,1,0,1,0,44,86244.0,0,0,0,0,0,0,1,0,0,0,0
861162,6126.57,0.0,1.0,-54.68181818181818,0.4981032688345617,0.4505690193496314,0,0,0,72,0,4,5,16,7,5,16,24103,24103.0,0,0,24103.0,0,0.0,1.0,0.8470314898560345,1506.4375,Spring,1,1,1,1,3,1,1,0,0,0,50,76645.0,0,1,0,0,0,0,0,0,0,0,0
781110,6135.08,0.3636363636363636,0.6363636363636364,-471.6545454545454,0.3032603385654511,0.5453855347940011,0,0,4,7,4,0,7,23,6,6,23,35843,35843.0,403,73,35843.0,403,0.0112434785034734,0.0,0.0,1558.391304347826,Spring,1,1,1,0,3,1,0,1,0,0,53,63795.0,0,0,0,0,0,0,0,0,1,0,0
150883,6141.96,0.0,0.0909090909090909,377.03636363636366,0.6998364520719611,0.1173217916511389,0,0,0,1,0,7,15,22,6,6,22,36909,36909.0,955,172,36909.0,955,0.0258744479666206,1.2727272727272727,1.2198650735592944,1677.6818181818182,Fall,0,1,1,1,2,1,0,1,1,0,8,74161.0,0,0,0,0,0,0,1,0,0,0,0
275386,6158.6,0.2727272727272727,0.6363636363636364,-205.12727272727275,0.427803147766615,0.4716590556700154,0,0,3,7,3,0,5,13,6,6,13,20843,20843.0,429,77,20843.0,429,0.0205824497433191,0.0,0.0,1603.3076923076924,Spring,1,1,1,0,2,1,0,1,1,0,63,74161.0,1,0,0,0,0,0,0,0,0,0,0
380627,6162.2,0.0,1.0,113.25454545454544,0.5765765383063232,0.427027038508103,0,0,0,72,0,7,18,24,8,4,24,30269,30269.0,0,0,30269.0,0,0.0,1.1666666666666667,0.6378803396213948,1261.2083333333333,Summer,1,1,1,1,3,1,1,0,0,0,10,90879.0,0,0,0,0,0,0,0,0,1,0,0
652862,6165.56,0.1818181818181818,1.0,159.4181818181818,0.5981478728149361,0.4932829108827919,0,0,2,72,2,4,14,23,6,6,23,35061,35061.0,0,0,35061.0,0,0.0,0.6956521739130435,1.1207894811899262,1524.391304347826,Spring,0,1,1,1,2,1,0,1,0,0,29,74161.0,0,0,0,0,0,0,1,0,0,0,0
690637,6183.19,0.1818181818181818,0.1818181818181818,67.32727272727273,0.5551156517491133,0.2607380317479933,0,0,2,2,2,2,7,12,4,8,12,11658,11658.0,644,116,11658.0,644,0.0552410361983187,0.6666666666666666,0.5448618974095042,971.5,Summer,0,1,1,1,3,1,1,0,1,0,11,58589.0,0,0,0,0,0,0,0,0,1,0,0
136430,6185.1,0.0,0.0,233.3272727272727,0.632684097618997,0.1101947707143009,0,0,0,0,0,5,10,16,8,4,16,28598,28598.0,368,66,28598.0,368,0.0128680327295615,1.25,1.3519826561297992,1787.375,Fall,1,1,1,1,2,1,0,1,1,0,54,74161.0,0,0,0,0,0,0,1,0,0,0,0
537852,6185.1,0.0909090909090909,0.0909090909090909,-12.38181818181818,0.5178692041375502,0.2082756023950985,0,0,1,1,1,3,10,16,6,6,16,15822,15822.0,788,142,15822.0,788,0.0498040702818859,0.75,1.117937049677664,988.875,Summer,1,1,1,1,2,1,0,1,0,0,15,74161.0,1,0,0,0,0,0,0,0,0,0,0
387568,6186.27,0.0,1.0,238.9636363636364,0.6353178564601433,0.409404643061957,0,0,0,72,0,5,15,21,8,4,21,26420,26420.0,0,0,26420.0,0,0.0,0.9523809523809524,1.2110522331566995,1258.095238095238,Fall,1,1,1,1,3,1,0,1,0,0,57,59082.0,0,0,0,0,0,0,1,0,0,0,0
151627,6207.17,0.2727272727272727,0.4545454545454545,135.79090909090908,0.5871073256727768,0.3693223477527124,0,0,3,5,3,0,10,13,4,8,13,19178,19178.0,576,104,19178.0,576,0.0300344144332047,0.0,0.0,1475.2307692307693,Summer,0,1,1,0,3,1,1,0,0,0,9,68069.0,0,0,0,0,0,0,1,0,0,0,0
778030,6227.37,0.0,0.0909090909090909,66.26363636363637,0.5546186359678003,0.1608871364823872,0,0,0,1,0,5,10,17,6,6,17,25694,25694.0,355,64,25694.0,355,0.0138164552035494,1.1764705882352942,1.307231260216393,1511.4117647058824,Fall,1,1,1,1,2,1,0,1,0,0,37,74161.0,0,0,1,0,0,0,0,0,0,0,0
723091,6237.51,0.3636363636363636,1.0,40.82727272727273,0.5427327371975956,0.5826347242952667,1,1,4,72,4,0,5,10,3,9,10,13875,13875.0,0,0,13875.0,0,0.0,0.0,0.0,1387.5,Spring,1,1,1,0,2,1,1,0,0,0,11,74161.0,0,0,1,0,0,0,0,0,0,0,0
986126,6237.51,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0,2,1,1,0,0,0,63,74161.0,0,0,0,0,0,0,0,0,1,0,0
782100,6240.66,0.0,1.0,366.8818181818182,0.6950914381597673,0.3914725685520698,0,0,0,72,0,3,11,15,7,5,15,27437,27437.0,0,0,27437.0,0,0.0,0.8,0.9785326384079892,1829.1333333333332,Fall,1,1,1,1,2,1,0,1,1,0,29,74161.0,0,0,0,0,0,0,0,0,1,0,0
534464,6242.6,0.0,0.0909090909090909,125.0,0.5820649518914213,0.1526532417053009,0,0,0,1,0,5,13,21,8,4,21,31938,31938.0,518,93,31938.0,518,0.0162189241655707,0.9523809523809524,0.8600413300770242,1520.857142857143,Fall,1,1,1,1,3,1,1,0,0,0,63,87286.0,0,0,0,0,0,0,1,0,0,0,0
306231,6243.09,0.0909090909090909,0.0909090909090909,84.2909090909091,0.5630424162613369,0.1947236387579625,0,0,1,1,1,3,12,17,7,5,17,25240,25240.0,333,60,25240.0,333,0.0131933438985736,0.7058823529411765,0.615689381933439,1484.7058823529412,Summer,1,1,1,1,3,1,1,0,1,0,44,86016.0,0,0,0,0,0,0,0,0,1,0,0
307296,6243.14,0.0909090909090909,0.8181818181818182,228.14545454545456,0.6302627386843951,0.3927393602128632,0,0,1,9,1,5,5,8,4,8,8,16845,16845.0,544,98,16845.0,544,0.0322944493915108,2.5,2.8300385871178397,2105.625,Fall,1,0,1,1,3,1,0,0,0,0,46,74153.0,0,0,1,0,0,0,0,0,0,0,0
426994,6245.58,0.0,0.0,-27.963636363636365,0.5105881353412205,0.1468235593976338,0,0,0,0,0,8,16,23,8,4,23,25127,25127.0,916,165,25127.0,916,0.0364548095673976,1.391304347826087,1.490667409559438,1092.4782608695652,Fall,1,1,1,1,3,1,1,0,0,0,13,60890.0,0,1,0,0,0,0,0,0,0,0,0
321227,6252.36,0.0909090909090909,0.0909090909090909,394.2818181818182,0.707894904526242,0.151267892278491,0,0,1,1,1,5,15,18,6,6,18,24590,24590.0,327,59,24590.0,327,0.0132980886539243,1.1111111111111112,1.331760878405856,1366.111111111111,Fall,0,1,1,1,3,1,1,0,1,0,50,99883.0,0,0,0,0,0,0,1,0,0,0,0
802645,6259.48,0.0,1.0,-281.4909090909091,0.3921199634672161,0.4823640109598351,0,0,0,72,0,4,7,14,5,7,14,16423,16423.0,0,0,16423.0,0,0.0,1.1428571428571428,0.6381294525969676,1173.071428571429,Winter,1,1,1,1,2,1,1,0,1,0,23,74161.0,0,1,0,0,0,0,0,0,0,0,0
203696,6259.51,0.0,1.0,-47.91818181818182,0.5012637794439371,0.4496208661668188,0,0,0,72,0,5,15,26,9,3,26,25429,25429.0,0,0,25429.0,0,0.0,0.7692307692307693,0.6583035117385662,978.0384615384615,Spring,1,1,1,1,3,1,1,0,1,0,28,59576.0,0,1,0,0,0,0,0,0,0,0,0
433510,6259.51,0.0,0.1818181818181818,528.9363636363636,0.7708162528408488,0.1233005786931999,0,0,0,2,0,9,19,23,7,5,23,29652,29652.0,557,100,29652.0,557,0.0187845676514231,1.565217391304348,1.6932416025900443,1289.2173913043478,Fall,0,1,1,1,3,1,1,0,1,0,30,59576.0,0,0,0,0,0,0,0,0,1,0,0
607292,6264.63,0.2727272727272727,0.0909090909090909,-264.9818181818182,0.3998343280728957,0.3164133379417676,0,0,3,1,1,0,9,18,6,6,18,21372,21372.0,390,70,21372.0,390,0.0182481751824817,0.0,0.0,1187.3333333333333,Summer,1,1,1,0,2,1,0,1,1,0,47,74161.0,0,0,0,0,0,0,1,0,0,0,0
996301,6265.34,0.8181818181818182,1.0,-157.72727272727272,0.4499522100210276,0.792287064266419,1,1,9,72,9,0,0,3,2,10,3,4186,4186.0,0,0,4186.0,0,0.0,0.0,0.0,1395.3333333333333,Winter,1,0,0,0,2,1,1,0,1,0,59,74161.0,0,0,0,0,0,0,1,0,0,0,0
918479,6269.14,0.0909090909090909,1.0,-117.69090909090907,0.4686603937894267,0.4957655182268083,0,0,1,72,1,2,7,16,6,6,16,26279,26279.0,0,0,26279.0,0,0.0,0.5,0.6423379885079341,1642.4375,Spring,1,1,1,1,2,1,0,1,0,0,63,74161.0,0,0,1,0,0,0,0,0,0,0,0
135392,6273.91,0.0,0.1818181818181818,-202.34545454545452,0.4291030351946645,0.2258145439870551,0,0,0,2,0,4,10,20,9,3,20,30368,30368.0,511,92,30368.0,511,0.016826923076923,0.8,0.7352476290832455,1518.4,Fall,1,1,1,1,4,1,0,0,1,0,30,97497.0,1,0,0,0,0,0,0,0,0,0,0
147272,6273.91,0.0,0.4545454545454545,81.12727272727273,0.5615641129117904,0.2678944024900992,0,0,0,5,0,4,9,13,4,8,13,16904,16904.0,530,95,16904.0,530,0.0313535257927117,1.2307692307692308,1.3440605773781351,1300.3076923076924,Winter,1,1,0,1,4,1,0,0,0,0,54,97497.0,0,0,0,0,0,0,1,0,0,0,0
830811,6273.91,0.0,1.0,-144.61818181818182,0.4560778233257578,0.4631766530022726,0,0,0,72,0,2,10,19,6,6,19,27081,27081.0,0,0,27081.0,0,0.0,0.4210526315789473,0.4247996750489273,1425.3157894736842,Spring,1,1,1,1,4,1,0,0,1,0,36,97497.0,0,0,0,0,0,0,0,0,1,0,0
435557,6274.12,0.2727272727272727,1.0,-169.27272727272728,0.444557252394809,0.5757237333724663,1,1,3,72,3,0,7,13,5,7,13,15903,15903.0,0,0,15903.0,0,0.0,0.0,0.0,1223.3076923076924,Summer,1,1,1,0,3,1,1,0,0,0,62,82371.0,1,0,0,0,0,0,0,0,0,0,0
271911,6275.16,0.0,1.0,149.37272727272727,0.5934538348803127,0.4219638495359061,0,0,0,72,0,10,21,25,6,6,25,33224,33224.0,0,0,33224.0,0,0.0,1.6,1.224054900072237,1328.96,Fall,1,1,0,1,2,1,0,1,1,0,50,74161.0,0,1,0,0,0,0,0,0,0,0,0
211589,6279.82,0.0909090909090909,0.9090909090909092,45.93636363636364,0.5451201121471507,0.4455548754467638,0,0,1,10,1,3,7,12,4,8,12,20218,20218.0,503,91,20218.0,503,0.0248788208527055,1.0,1.2268275793847068,1684.8333333333333,Fall,1,1,1,1,3,1,1,0,1,0,17,68905.0,0,1,0,0,0,0,0,0,0,0,0
455023,6279.82,0.0,0.2727272727272727,-11.245454545454546,0.5184002039039103,0.2262981206470087,0,0,0,3,0,2,8,14,8,4,14,26736,26736.0,456,82,26736.0,456,0.0170556552962298,0.5714285714285714,0.5345601436265709,1909.7142857142856,Fall,1,1,1,1,3,1,1,0,1,0,62,68905.0,0,0,0,0,0,0,0,0,1,0,0
157911,6282.08,0.0,0.6363636363636364,194.62727272727275,0.6146003695758375,0.3065289800363396,0,0,0,7,0,9,15,20,8,4,20,31247,31247.0,1062,191,31247.0,1062,0.0339872627772266,1.8,1.5933689634204884,1562.35,Fall,1,1,1,1,3,1,1,0,1,0,39,55550.0,0,0,0,0,0,0,1,0,0,0,0
840071,6282.08,0.0,0.5454545454545454,-5.8090909090909095,0.5209405067861771,0.3073542116005104,0,0,0,6,0,6,13,17,5,7,17,22884,22884.0,1137,204,22884.0,1137,0.0496853696906135,1.411764705882353,1.362349239643419,1346.1176470588234,Fall,1,1,0,1,3,1,1,0,0,0,10,62870.0,0,1,0,0,0,0,0,0,0,0,0
992194,6282.32,0.2727272727272727,0.1818181818181818,192.76363636363635,0.6137295299590069,0.2795175046486615,0,0,3,2,2,0,10,12,3,9,12,14874,14874.0,616,111,14874.0,616,0.0414145488772354,0.0,0.0,1239.5,Summer,0,1,1,0,2,1,1,0,0,0,43,74161.0,0,1,0,0,0,0,0,0,0,0,0
944750,6285.02,0.3636363636363636,1.0,-186.93636363636364,0.4363033920265075,0.6145635278465932,1,1,4,72,4,0,8,14,6,6,14,26597,26597.0,0,0,26597.0,0,0.0,0.0,0.0,1899.7857142857144,Spring,1,1,1,0,2,1,1,0,1,0,18,74161.0,0,0,0,0,0,0,0,0,1,0,0
314065,6285.15,0.0909090909090909,0.3636363636363636,244.26363636363635,0.6377944393704468,0.2541162136434114,2,1,1,4,1,2,13,19,5,7,19,34563,34563.0,594,107,34563.0,594,0.0171860081590139,0.4210526315789473,0.5467118016375894,1819.1052631578948,Spring,0,1,1,1,3,1,1,0,0,0,20,70111.0,0,0,0,0,0,0,1,0,0,0,0
621876,6289.8,0.0,0.0909090909090909,360.74545454545455,0.6922240394214227,0.1196055154463004,0,0,0,1,0,7,19,26,8,4,26,36243,36243.0,345,62,36243.0,345,0.0095190795463951,1.0769230769230769,1.398559721877328,1393.9615384615386,Summer,1,1,1,1,3,1,1,0,1,0,60,61670.0,0,0,0,1,0,0,0,0,0,0,0
508399,6290.7,0.0909090909090909,0.2727272727272727,-2.363636363636364,0.522550498077781,0.2614166687584839,0,0,1,3,1,5,16,25,8,4,25,36586,36586.0,579,104,36586.0,579,0.0158257256874214,0.8,0.8897392445197616,1463.44,Summer,1,1,1,1,2,1,0,1,0,0,21,74161.0,0,0,0,0,0,0,1,0,0,0,0
523642,6291.59,0.0,1.0,288.55454545454546,0.6584906862640981,0.4024527941207705,0,0,0,72,0,5,5,11,4,8,11,19805,19805.0,0,0,19805.0,0,0.0,1.818181818181818,2.1132037364301945,1800.4545454545455,Fall,0,0,1,1,2,1,0,1,0,0,8,74161.0,0,1,0,0,0,0,0,0,0,0,0
115354,6297.0,0.0,0.0909090909090909,286.6909090909091,0.6576198466472676,0.129986773278547,0,0,0,1,0,3,16,19,6,6,19,27036,27036.0,907,163,27036.0,907,0.0335478621097795,0.631578947368421,0.7237757064654534,1422.9473684210527,Summer,1,1,0,1,2,1,0,1,0,0,63,74161.0,0,0,0,1,0,0,0,0,0,0,0
346529,6297.0,0.0909090909090909,0.8181818181818182,-114.50909090909092,0.470147193135235,0.4407740238776113,0,0,1,9,1,4,9,21,7,5,21,31037,31037.0,338,61,31037.0,338,0.0108902277926345,0.7619047619047619,0.8480201050359248,1477.952380952381,Spring,1,1,1,1,2,1,0,1,0,0,47,74161.0,0,0,0,0,0,0,0,0,1,0,0
740814,6298.18,0.0909090909090909,1.0,-160.95454545454547,0.4484441706845649,0.5018303851582668,0,0,1,72,1,2,8,17,7,5,17,33117,33117.0,0,0,33117.0,0,0.0,0.4705882352941176,0.3087236162695896,1948.058823529412,Spring,1,1,1,1,3,1,1,0,1,0,28,97333.0,0,0,0,0,0,0,1,0,0,0,0
968484,6298.18,0.0909090909090909,1.0,62.80909090909091,0.5530043966780654,0.4704623173602167,0,0,1,72,1,2,4,6,5,7,6,9546,9546.0,0,0,9546.0,0,0.0,1.3333333333333333,1.2696417347580138,1591.0,Fall,0,1,1,1,3,1,1,0,0,0,20,97333.0,0,1,0,0,0,0,0,0,0,0,0
170404,6301.1,0.1818181818181818,0.1818181818181818,-294.1,0.3862279900596844,0.3114043302548219,0,0,2,2,2,1,5,15,7,5,15,16399,16399.0,539,97,16399.0,539,0.032867857796207,0.2666666666666666,0.1609854259406061,1093.2666666666669,Spring,1,1,1,1,3,1,1,0,1,0,18,66754.0,0,1,0,0,0,0,0,0,0,0,0
311008,6301.1,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0,3,1,1,0,1,0,66,66754.0,0,0,0,0,0,0,0,0,1,0,0
470123,6310.4,0.0,1.0,-385.8909090909091,0.3433359529321808,0.4969992141203457,0,0,0,72,0,3,11,24,8,4,24,36700,36700.0,0,0,36700.0,0,0.0,0.5,0.3342779291553133,1529.1666666666667,Spring,1,1,1,1,3,1,1,0,1,0,14,90359.0,0,1,0,0,0,0,0,0,0,0,0
360446,6314.49,0.0,0.2727272727272727,282.1181818181818,0.6554831035874346,0.1851732507419514,0,0,0,3,0,3,11,14,6,6,14,26455,26455.0,707,127,26455.0,707,0.0267246267246267,0.8571428571428571,0.9908145908145908,1889.642857142857,Fall,0,1,1,1,3,1,1,0,1,0,33,80895.0,0,0,0,0,0,0,0,0,1,0,0
697091,6323.92,0.4545454545454545,0.4545454545454545,-478.8909090909091,0.2998789320532699,0.5282181385658372,0,0,5,5,5,0,1,13,5,7,13,18267,18267.0,724,130,18267.0,724,0.039634313242459,0.0,0.0,1405.1538461538462,Spring,1,1,1,0,3,1,1,0,0,0,65,89373.0,1,0,0,0,0,0,0,0,0,0,0
230027,6332.94,0.1818181818181818,0.4545454545454545,80.85454545454546,0.5614366729678639,0.3406599072005499,0,0,2,5,2,4,12,18,6,6,18,24406,24406.0,1768,318,24406.0,1768,0.072441202982873,0.8888888888888888,0.6798328279931164,1355.888888888889,Spring,1,1,1,1,3,1,0,1,1,0,22,69111.0,0,0,0,0,0,0,1,0,0,0,0
877609,6332.94,0.0,1.0,492.3181818181818,0.7537053163696609,0.3738884050891017,0,0,0,72,0,8,9,10,4,8,10,18712,18712.0,0,0,18712.0,0,0.0,3.2,3.1603249251817016,1871.2,Fall,0,1,1,1,3,1,0,1,1,0,7,69111.0,0,1,0,0,0,0,0,0,0,0,0
355669,6334.47,0.0,0.7272727272727273,-98.46363636363635,0.4776449098362397,0.3748883452309463,0,0,0,8,0,3,4,12,5,7,12,18646,18646.0,613,110,18646.0,613,0.0328756837927705,1.0,0.8443634023383031,1553.8333333333333,Spring,1,1,1,1,2,1,0,1,1,0,22,74161.0,0,0,0,0,0,0,1,0,0,0,0
319059,6342.47,0.0909090909090909,0.0909090909090909,353.04545454545456,0.6886259850045666,0.1570485681349936,0,0,1,1,1,8,19,24,8,4,24,29931,29931.0,439,79,29931.0,439,0.0146670675887875,1.3333333333333333,1.409107614179279,1247.125,Spring,0,1,1,1,3,1,0,1,0,0,59,95340.0,0,0,0,0,0,0,1,0,0,0,0
958931,6352.96,0.0,0.0909090909090909,553.4181818181818,0.7822561118073108,0.092595893730534,0,0,0,1,0,7,19,23,6,6,23,34414,34414.0,385,69,34414.0,385,0.0111873074911373,1.2173913043478262,1.2622769802987155,1496.2608695652175,Summer,0,1,1,1,3,1,1,0,1,0,7,90876.0,0,0,0,0,0,0,1,0,0,0,0
148942,6361.95,0.0,0.0,-161.20909090909092,0.4483252267369003,0.1655024319789299,0,0,0,0,0,3,10,21,9,3,21,35390,35390.0,879,159,35390.0,879,0.0248375247244984,0.5714285714285714,0.520033907883583,1685.2380952380952,Spring,1,1,1,1,2,1,1,0,1,0,25,74161.0,0,1,0,0,0,0,0,0,0,0,0
528173,6369.26,0.0,0.6363636363636364,-7.981818181818181,0.5199252352328966,0.3349315203392219,0,0,0,7,0,4,13,16,6,6,16,23831,23831.0,369,66,23831.0,369,0.0154840334018715,1.0,0.8191011707439889,1489.4375,Fall,1,1,0,1,3,1,0,1,1,0,14,57150.0,0,0,0,1,0,0,0,0,0,0,0
652809,6369.26,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0,3,1,0,1,1,0,60,57150.0,0,0,0,0,0,0,0,0,1,0,0
773397,6369.26,0.1818181818181818,0.8181818181818182,-36.78181818181818,0.5064675771542662,0.4662415450355383,0,0,2,9,2,2,8,13,6,6,13,17695,17695.0,387,70,17695.0,387,0.0218705849109918,0.6153846153846154,0.4186493359706131,1361.1538461538462,Summer,1,1,1,1,3,1,0,1,1,0,54,57150.0,1,0,0,0,0,0,0,0,0,0,0
275118,6383.48,0.0,1.0,233.55454545454543,0.6327902975722691,0.4101629107283192,0,0,0,72,0,5,9,13,6,6,13,18443,18443.0,0,0,18443.0,0,0.0,1.5384615384615383,2.233259231144608,1418.6923076923076,Fall,1,1,1,1,3,1,1,0,1,0,38,81579.0,0,1,0,0,0,0,0,0,0,0,0
522851,6383.61,1.0,1.0,0.0,0.5236549775918099,0.842903506722457,1,1,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0,2,1,0,1,0,0,64,74161.0,0,1,0,0,0,0,0,0,0,0,0
434658,6385.62,0.0,0.2727272727272727,262.6090909090909,0.6463668995985643,0.1879081119386125,0,0,0,3,0,5,11,20,7,5,20,24663,24663.0,565,102,24663.0,565,0.0229088107691683,1.0,1.68657503142359,1233.15,Spring,0,1,1,1,2,1,0,1,0,0,38,74161.0,0,0,0,0,0,0,1,0,0,0,0
516984,6405.74,0.0,0.3636363636363636,134.0090909090909,0.5862747180391241,0.2332084936791718,0,0,0,4,0,7,21,31,9,3,31,42008,42008.0,1222,220,42008.0,1222,0.0290896972005332,0.9032258064516128,0.5179965720815083,1355.0967741935483,Fall,1,1,1,1,3,1,0,0,1,0,21,67126.0,0,0,0,0,0,0,1,0,0,0,0
231641,6408.79,0.1818181818181818,0.3636363636363636,-177.8090909090909,0.4405683821499119,0.3496476671732082,0,0,2,4,2,2,6,15,7,5,15,20757,20757.0,648,117,20757.0,648,0.0312183841595606,0.5333333333333333,0.6891169244110421,1383.8,Spring,1,1,1,1,3,1,1,0,1,0,46,68485.0,0,0,0,0,0,0,1,0,0,0,0
981150,6408.79,0.0,0.3636363636363636,122.06363636363636,0.5806928484951467,0.234883054542365,0,0,0,4,0,1,18,25,8,4,25,41658,41658.0,498,90,41658.0,498,0.0119544865331989,0.16,0.1652503720773921,1666.32,Summer,1,1,1,1,3,1,1,0,0,0,54,68485.0,1,0,0,0,0,0,0,0,0,0,0
756341,6412.37,0.0,0.2727272727272727,110.6,0.575336122852106,0.20921734496255,0,0,0,3,0,10,15,22,7,5,22,31416,31416.0,1937,349,31416.0,1937,0.0616564807741278,1.818181818181818,1.792462439521263,1428.0,Fall,1,1,1,1,3,1,0,0,0,0,16,74916.0,0,0,0,0,0,0,0,0,1,0,0
357161,6418.85,0.0,0.0,-75.6,0.488328625135405,0.1535014124593784,0,0,0,0,0,7,14,23,7,5,23,20912,20912.0,1159,208,20912.0,1159,0.0554227237949502,1.2173913043478262,1.0330910482019893,909.217391304348,Fall,1,1,1,1,2,1,0,1,1,0,40,74161.0,0,0,0,0,0,0,0,0,1,0,0
802470,6423.74,0.0,0.0,462.3090909090909,0.7396826745396232,0.078095197638113,0,0,0,0,0,8,12,14,6,6,14,23040,23040.0,473,85,23040.0,473,0.0205295138888888,2.2857142857142856,2.449305555555556,1645.7142857142858,Fall,0,1,1,1,2,1,0,1,1,0,59,74161.0,0,1,0,0,0,0,0,0,0,0,0
925254,6423.74,0.0,0.1818181818181818,11.88181818181818,0.5292071111488712,0.1957833212007931,0,0,0,2,0,5,5,13,5,7,13,15263,15263.0,525,95,15263.0,525,0.034396907554216,1.5384615384615383,1.768197602044159,1174.076923076923,Fall,1,0,1,1,2,1,0,1,1,0,38,74161.0,0,0,0,0,0,0,0,0,1,0,0
555541,6425.71,0.0909090909090909,0.3636363636363636,-34.93636363636364,0.5073299207748349,0.2932555692220949,0,0,1,4,1,1,7,15,7,5,15,15951,15951.0,1796,323,15951.0,1796,0.1125948216412764,0.2666666666666666,0.6088646479844524,1063.4,Spring,1,1,1,1,2,1,0,1,1,0,60,74161.0,0,1,0,0,0,0,0,0,0,0,0
182459,6438.97,0.0,1.0,-73.87272727272727,0.4891357447802724,0.4532592765659182,0,0,0,72,0,4,5,10,5,7,10,13486,13486.0,0,0,13486.0,0,0.0,1.6,0.9787928221859706,1348.6,Winter,1,1,1,1,3,1,1,0,0,0,55,97790.0,0,1,0,0,0,0,0,0,0,0,0
103217,6439.33,0.0,1.0,308.53636363636366,0.6678277861557741,0.3996516641532677,0,0,0,72,0,7,8,14,5,7,14,23823,23823.0,0,0,23823.0,0,0.0,2.0,2.2939176426142804,1701.642857142857,Fall,1,1,1,1,2,1,0,1,1,0,49,74161.0,0,0,0,0,0,0,0,0,1,0,0
597837,6446.71,0.0,1.0,-316.5181818181818,0.3757524266689323,0.4872742719993203,0,0,0,72,0,1,11,23,9,3,23,31986,31986.0,0,0,31986.0,0,0.0,0.1739130434782608,0.2839992496717314,1390.695652173913,Spring,1,1,1,1,3,1,1,0,1,0,54,72180.0,0,0,0,0,0,1,0,0,0,0,0
957572,6474.83,0.0,0.0,-304.53636363636366,0.3813512882054332,0.18559461353837,0,0,0,0,0,2,8,18,8,4,18,29733,29733.0,930,167,29733.0,930,0.0312783775602865,0.4444444444444444,0.4711263579188107,1651.8333333333333,Spring,1,1,1,1,2,1,0,1,1,0,53,74161.0,0,0,0,0,0,1,0,0,0,0,0
585854,6478.8,0.0,0.0,52.97272727272728,0.5484080627004525,0.1354775811898642,0,0,0,0,0,9,11,17,8,4,17,23674,23674.0,566,102,23674.0,566,0.0239080848187885,2.117647058823529,1.5951676945171918,1392.5882352941176,Fall,1,1,1,1,3,1,1,0,1,0,48,69126.0,0,0,0,0,0,0,1,0,0,0,0
848998,6480.1,0.0,1.0,220.9909090909091,0.6269195641553919,0.4119241307533824,0,0,0,72,0,7,13,19,6,6,19,29689,29689.0,0,0,29689.0,0,0.0,1.4736842105263157,1.7147091515376065,1562.578947368421,Fall,1,1,1,1,1,1,1,0,1,0,25,57691.0,0,0,0,0,0,0,1,0,0,0,0
