Loyalty Number,months_since_last_flight,months_since_last_redemption,months_since_last_any_activity,flights_last_3m,flights_last_6m,flights_last_12m,active_months_last_12m,zero_flight_months_last_12m,flights_total_ever,distance_last_12m,points_accumulated_last_12m,points_redeemed_last_12m,dollar_redeemed_last_12m,points_accumulated_total,points_redeemed_total,redemption_rate,flight_trend_ratio,points_trend_ratio,distance_per_flight,pref_season,flew_in_winter,flew_in_summer,flew_in_spring,flew_in_fall
493800,0,2,0,7,7,14,5,7,14,21204,21204.0,1982,356,21204.0,1982,0.09347292963591775,2.0,2.5540464063384265,1514.5714285714287,Fall,0,0,1,1
352377,0,72,0,2,11,14,5,7,14,21593,21593.0,0,0,21593.0,0,0.0,0.5714285714285714,0.688371231417589,1542.357142857143,Summer,1,1,1,1
680839,1,72,1,3,7,11,5,7,11,15645,15645.0,0,0,15645.0,0,0.0,1.0909090909090908,0.9349952061361457,1422.2727272727273,Fall,1,1,1,1
694158,0,72,0,6,14,27,8,4,27,39502,39502.0,0,0,39502.0,0,0.0,0.8888888888888888,1.2639360032403422,1463.037037037037,Fall,1,1,1,1
439574,0,5,0,10,22,33,10,2,33,40960,40960.0,698,126,40960.0,698,0.017041015625,1.2121212121212122,1.4486328125,1241.2121212121212,Fall,1,1,1,1
610096,0,6,0,8,13,21,6,6,21,22704,22704.0,669,120,22704.0,669,0.0294661733615222,1.5238095238095237,1.019556025369979,1081.142857142857,Fall,1,1,1,1
656572,0,7,0,5,10,17,6,6,17,17342,17342.0,602,108,17342.0,602,0.03471341252450698,1.1764705882352942,1.1445046707415523,1020.1176470588235,Fall,1,1,1,1
971488,2,2,2,2,10,20,6,6,20,22462,22462.0,1216,219,22462.0,1216,0.0541358739203989,0.4,0.3746772326596029,1123.1,Summer,1,1,1,1
442252,0,8,0,7,19,24,8,4,24,31705,31705.0,375,68,31705.0,375,0.01182778741523419,1.1666666666666667,1.0510645008673711,1321.0416666666667,Fall,1,1,1,1
694497,0,0,0,9,12,16,7,5,16,18289,18289.0,486,87,18289.0,486,0.0265733501011537,2.25,1.4636120072174532,1143.0625,Fall,0,1,1,1
644769,0,72,0,6,14,22,8,4,22,41325,41325.0,0,0,41325.0,0,0.0,1.0909090909090908,0.675232909860859,1878.409090909091,Fall,0,1,1,1
751351,0,7,0,2,9,15,7,5,15,18156,18156.0,400,72,18156.0,400,0.022031284423881914,0.5333333333333333,0.6292134831460674,1210.4,Spring,0,1,1,1
699243,0,72,0,4,13,21,7,5,21,22810,22810.0,0,0,22810.0,0,0.0,0.7619047619047619,0.5357299430074529,1086.1904761904761,Fall,1,1,1,1
756833,0,72,0,5,16,26,8,4,26,43885,43885.0,0,0,43885.0,0,0.0,0.7692307692307693,0.6610003418024382,1687.8846153846155,Summer,1,1,1,1
180140,0,8,0,9,16,23,8,4,23,30679,30679.0,451,81,30679.0,451,0.014700609537468627,1.565217391304348,0.7635190195247563,1333.8695652173913,Fall,1,1,1,1
108440,1,72,1,7,13,17,6,6,17,27025,27025.0,0,0,27025.0,0,0.0,1.6470588235294117,1.1864569842738206,1589.7058823529412,Fall,1,1,1,1
702478,3,72,3,0,5,14,5,7,14,27820,27820.0,0,0,27820.0,0,0.0,0.0,0.0,1987.142857142857,Spring,1,1,1,0
974617,0,72,0,4,13,13,4,8,13,14927,14927.0,0,0,14927.0,0,0.0,1.2307692307692308,1.9275139009847926,1148.2307692307693,Fall,0,1,0,1
909242,0,0,0,8,14,19,7,5,19,22744,22744.0,1297,234,22744.0,1297,0.05702602884277172,1.6842105263157894,1.8814632430531129,1197.0526315789473,Fall,0,1,1,1
847609,1,8,1,5,19,26,8,4,26,45643,45643.0,467,84,45643.0,467,0.010231579869859562,0.7692307692307693,0.49628639659969764,1755.5,Summer,1,1,1,1
313461,1,72,1,3,7,19,7,5,19,30029,30029.0,0,0,30029.0,0,0.0,0.631578947368421,0.4278530753604849,1580.4736842105262,Fall,1,1,1,1
108528,0,72,0,1,8,24,7,5,24,35485,35485.0,0,0,35485.0,0,0.0,0.16666666666666666,0.1300831337184726,1478.5416666666667,Spring,1,1,1,1
671933,1,8,1,1,5,13,6,6,13,14844,14844.0,529,95,14844.0,529,0.03563729452977634,0.3076923076923077,0.6515763945028294,1141.8461538461538,Spring,1,1,1,1
772438,0,72,0,5,9,18,8,4,18,22834,22834.0,0,0,22834.0,0,0.0,1.1111111111111112,1.8374354033458877,1268.5555555555557,Fall,1,1,1,1
263812,0,9,0,6,13,17,7,5,17,20498,20498.0,809,146,20498.0,809,0.03946726509903405,1.411764705882353,1.276222070445897,1205.764705882353,Summer,1,1,0,1
593684,1,3,1,5,8,14,7,5,14,25165,25165.0,642,116,25165.0,642,0.02551162328631035,1.4285714285714286,1.590303993641963,1797.5,Fall,1,1,1,1
361827,2,6,2,2,6,16,7,5,16,25696,25696.0,622,112,25696.0,622,0.02420610211706102,0.5,0.6102117061021171,1606.0,Spring,1,1,1,1
641327,0,9,0,2,9,22,8,4,22,34834,34834.0,315,57,34834.0,315,0.009042889131308492,0.36363636363636365,0.42165700177987026,1583.3636363636363,Spring,1,1,1,1
996794,0,72,0,1,3,10,5,7,10,13796,13796.0,0,0,13796.0,0,0.0,0.4,0.4328790953899681,1379.6,Spring,1,1,1,1
334143,0,4,0,1,5,15,6,6,15,21604,21604.0,791,142,21604.0,791,0.03661359007591187,0.26666666666666666,0.1533049435289761,1440.2666666666667,Spring,1,1,1,1
839694,2,72,2,2,2,9,4,8,9,9913,9913.0,0,0,9913.0,0,0.0,0.8888888888888888,0.9385655200242107,1101.4444444444443,Spring,0,0,1,1
249723,2,7,2,3,5,14,6,6,14,18226,18226.0,534,96,18226.0,534,0.029298803906507187,0.8571428571428571,0.9204433227257763,1301.857142857143,Spring,1,1,1,1
918021,0,3,0,5,22,26,8,4,26,38428,38428.0,529,95,38428.0,529,0.013766003955449151,0.7692307692307693,0.4983865931091912,1478.0,Summer,1,1,1,1
138981,2,7,2,4,13,21,7,5,21,31874,31874.0,473,85,31874.0,473,0.0148396812449018,0.7619047619047619,0.5330990776181214,1517.8095238095239,Spring,1,1,1,1
178077,2,9,2,5,13,20,7,5,20,19136,19136.0,945,170,19136.0,945,0.049383361204013376,1.0,1.0294732441471572,956.8,Summer,1,1,1,1
377489,0,72,0,3,8,12,5,7,12,17657,17657.0,0,0,17657.0,0,0.0,1.0,1.1505918332672593,1471.4166666666667,Fall,1,1,1,1
515386,2,9,2,2,10,22,8,4,22,38153,38153.0,351,63,38153.0,351,0.009199800802033916,0.36363636363636365,0.3533142872120148,1734.2272727272727,Spring,1,1,1,1
559723,1,72,1,4,9,17,6,6,17,25167,25167.0,0,0,25167.0,0,0.0,0.9411764705882353,1.3897564270671912,1480.4117647058824,Spring,1,1,1,1
676203,2,10,2,2,4,7,4,8,7,13349,13349.0,447,80,13349.0,447,0.033485654356131545,1.1428571428571428,1.1770170050191024,1907.0,Fall,1,1,1,1
996616,0,72,0,6,13,19,8,4,19,29572,29572.0,0,0,29572.0,0,0.0,1.263157894736842,0.9187068848911132,1556.421052631579,Spring,1,1,1,1
895085,0,72,0,5,13,25,9,3,25,33566,33566.0,0,0,33566.0,0,0.0,0.8,0.6127629148543169,1342.64,Spring,1,1,1,1
347142,0,72,0,3,4,11,6,6,11,14438,14438.0,0,0,14438.0,0,0.0,1.0909090909090908,1.3669483307937387,1312.5454545454545,Fall,1,1,1,1
142354,0,0,0,5,8,17,8,4,17,26444,26444.0,1037,187,26444.0,1037,0.03921494478898805,1.1764705882352942,1.451822719709575,1555.5294117647059,Fall,1,1,1,1
345682,0,0,0,5,12,21,8,4,21,39742,39742.0,1139,205,39742.0,1139,0.028659856071662222,0.9523809523809523,1.1197222082431684,1892.4761904761904,Fall,1,1,1,1
618601,2,3,2,2,7,14,6,6,14,27641,27641.0,1065,192,27641.0,1065,0.038529720342968775,0.5714285714285714,0.7171954704967258,1974.357142857143,Spring,1,1,1,1
252110,1,1,1,2,17,24,9,3,24,34936,34936.0,2898,523,34936.0,2898,0.08295168307762767,0.3333333333333333,0.2553240210670941,1455.6666666666667,Summer,1,1,1,1
409454,0,2,0,6,14,19,7,5,19,28583,28583.0,901,162,28583.0,901,0.03152223349543435,1.263157894736842,1.2653675261519084,1504.3684210526317,Summer,0,1,1,1
161103,0,3,0,5,13,18,7,5,18,26743,26743.0,467,84,26743.0,467,0.017462513554948957,1.1111111111111112,0.9255506113749392,1485.7222222222222,Summer,1,1,1,1
171047,2,2,2,3,9,17,6,6,17,21206,21206.0,1073,193,21206.0,1073,0.05059888710742243,0.7058823529411765,0.5986984815618221,1247.4117647058824,Spring,1,1,1,1
244132,0,3,0,6,17,23,10,2,23,43205,43205.0,1541,277,43205.0,1541,0.03566716815183428,1.0434782608695652,0.9286888091656058,1878.4782608695652,Fall,1,1,1,1
446991,0,72,0,6,13,13,4,8,13,25341,25341.0,0,0,25341.0,0,0.0,1.8461538461538463,2.314036541572945,1949.3076923076924,Fall,0,1,0,1
574674,0,7,0,4,12,21,8,4,21,25798,25798.0,340,61,25798.0,340,0.013179316226064035,0.7619047619047619,0.7363361500891542,1228.4761904761904,Spring,1,1,1,1
140891,1,72,1,4,6,15,6,6,15,28992,28992.0,0,0,28992.0,0,0.0,1.0666666666666667,1.1396247240618103,1932.8,Spring,1,1,1,1
863599,1,1,1,1,9,20,8,4,20,25832,25832.0,1870,337,25832.0,1870,0.0723908330752555,0.2,0.28770517187983896,1291.6,Spring,1,1,1,1
512599,4,72,4,0,2,11,4,8,11,13901,13901.0,0,0,13901.0,0,0.0,0.0,0.0,1263.7272727272727,Spring,1,1,1,0
737756,0,72,0,4,10,20,5,7,20,36434,36434.0,0,0,36434.0,0,0.0,0.8,0.7676346269967612,1821.7,Spring,1,1,1,1
185835,1,1,1,5,7,20,8,4,20,35440,35440.0,393,71,35440.0,393,0.011089164785553048,1.0,0.9395033860045147,1772.0,Spring,1,1,1,1
113220,0,5,0,1,2,9,5,7,9,8407,8407.0,515,93,8407.0,515,0.06125847508029023,0.4444444444444444,1.147139288687998,934.1111111111111,Spring,1,1,1,1
653441,1,2,1,3,6,10,4,8,10,13400,13400.0,552,99,13400.0,552,0.04119402985074627,1.2,1.8832835820895522,1340.0,Summer,0,1,1,1
860980,2,0,0,1,3,6,4,8,6,9798,9798.0,542,98,9798.0,542,0.055317411716676874,0.6666666666666666,0.807103490508267,1633.0,Winter,1,1,0,1
366744,1,72,1,8,10,15,6,6,15,25757,25757.0,0,0,25757.0,0,0.0,2.1333333333333333,2.3269790736498814,1717.1333333333334,Fall,1,1,1,1
748198,1,72,1,4,11,14,6,6,14,23064,23064.0,0,0,23064.0,0,0.0,1.1428571428571428,1.550468262226847,1647.4285714285713,Fall,1,1,1,1
551809,0,1,0,3,11,24,9,3,24,40241,40241.0,788,141,40241.0,788,0.019582018339504487,0.5,0.4373648766183743,1676.7083333333333,Spring,1,1,1,1
789206,1,72,1,4,10,17,7,5,17,20860,20860.0,0,0,20860.0,0,0.0,0.9411764705882353,1.285522531160115,1227.0588235294117,Fall,1,1,1,1
128041,1,72,1,4,8,11,6,6,11,18838,18838.0,0,0,18838.0,0,0.0,1.4545454545454546,1.5424142690306826,1712.5454545454545,Fall,1,1,1,1
339927,0,2,0,7,12,16,6,6,16,23281,23281.0,486,87,23281.0,486,0.02087539195051759,1.75,1.3174691808771102,1455.0625,Fall,0,1,1,1
434470,1,3,1,3,6,12,5,7,12,17038,17038.0,496,89,17038.0,496,0.029111398051414484,1.0,1.000821692686935,1419.8333333333333,Spring,1,1,1,1
440671,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
741421,3,7,3,0,6,18,8,4,18,25746,25746.0,434,78,25746.0,434,0.016856987493202826,0.0,0.0,1430.3333333333333,Spring,1,1,1,0
863108,0,3,0,2,15,20,6,6,20,24225,24225.0,1348,242,24225.0,1348,0.05564499484004128,0.4,0.4339318885448916,1211.25,Summer,1,1,1,1
600884,1,2,1,3,14,14,5,7,14,20800,20800.0,1068,192,20800.0,1068,0.05134615384615385,0.8571428571428571,0.7192307692307692,1485.7142857142858,Summer,0,1,0,1
848250,2,2,2,2,4,9,5,7,9,14170,14170.0,376,68,14170.0,376,0.026534932956951307,0.8888888888888888,0.3404375441072689,1574.4444444444443,Spring,0,1,1,1
858626,1,72,1,5,15,17,7,5,17,31460,31460.0,0,0,31460.0,0,0.0,1.1764705882352942,1.4333121424030515,1850.5882352941176,Summer,1,1,1,1
681722,0,72,0,8,16,17,6,6,17,32044,32044.0,0,0,32044.0,0,0.0,1.8823529411764706,1.3094495069279741,1884.9411764705883,Fall,1,1,0,1
745668,0,0,0,8,13,21,7,5,21,28462,28462.0,409,74,28462.0,409,0.014370037242639308,1.5238095238095237,1.657789333145949,1355.3333333333333,Fall,1,1,1,1
393206,1,72,1,3,9,13,5,7,13,15404,15404.0,0,0,15404.0,0,0.0,0.9230769230769231,1.1882627888860036,1184.923076923077,Fall,1,1,1,1
467143,0,6,0,8,12,16,7,5,16,27832,27832.0,626,113,27832.0,626,0.022492095429721186,2.0,2.4116125323368784,1739.5,Fall,1,1,1,1
277139,0,72,0,9,20,29,8,4,29,40032,40032.0,0,0,40032.0,0,0.0,1.2413793103448276,0.9771183053557154,1380.4137931034484,Fall,1,1,1,1
842210,0,72,0,2,2,4,2,10,4,5198,5198.0,0,0,5198.0,0,0.0,2.0,1.0480954213158906,1299.5,Fall,0,0,1,1
299412,2,4,2,1,7,12,3,9,12,11166,11166.0,1131,203,11166.0,1131,0.10128962923159592,0.3333333333333333,0.40085975282106395,930.5,Fall,0,1,1,1
168026,0,1,0,5,10,17,7,5,17,30511,30511.0,327,59,30511.0,327,0.01071744616695618,1.1764705882352942,1.4789420209104913,1794.764705882353,Fall,1,1,1,1
626217,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
204686,0,0,0,2,9,14,6,6,14,17582,17582.0,675,122,17582.0,675,0.038391536798998975,0.5714285714285714,0.9850983960869071,1255.857142857143,Spring,1,1,1,1
756928,0,9,0,5,12,19,7,5,19,28411,28411.0,513,92,28411.0,513,0.018056386610819753,1.0526315789473684,1.273591214670374,1495.3157894736842,Fall,1,1,1,1
884433,1,72,1,4,8,14,8,4,14,24402,24402.0,0,0,24402.0,0,0.0,1.1428571428571428,1.3262847307597738,1743.0,Spring,1,1,1,1
901442,2,4,2,4,10,15,5,7,15,21269,21269.0,1019,183,21269.0,1019,0.04791010390709483,1.0666666666666667,0.5995580422210729,1417.9333333333334,Winter,1,1,1,1
585277,2,72,2,4,8,17,5,7,17,27202,27202.0,0,0,27202.0,0,0.0,0.9411764705882353,0.7017131093301963,1600.1176470588234,Spring,1,1,1,1
503938,2,72,2,1,7,14,8,4,14,22073,22073.0,0,0,22073.0,0,0.0,0.2857142857142857,0.2776242468173787,1576.642857142857,Spring,1,1,1,1
982096,1,9,1,4,8,15,5,7,15,19749,19749.0,510,92,19749.0,510,0.02582409235910679,1.0666666666666667,1.1666413489290597,1316.6,Winter,1,1,1,1
813652,0,72,0,9,14,18,7,5,18,36551,36551.0,0,0,36551.0,0,0.0,2.0,2.101939755410249,2030.611111111111,Fall,1,1,1,1
939741,1,72,1,5,8,8,3,9,8,17375,17375.0,0,0,17375.0,0,0.0,2.5,2.685007194244604,2171.875,Fall,0,1,0,1
650704,1,1,1,7,13,21,8,4,21,28213,28213.0,804,145,28213.0,804,0.028497501151951227,1.3333333333333333,1.1106936518626165,1343.4761904761904,Fall,1,1,1,1
379962,0,0,0,8,17,19,7,5,19,36357,36357.0,753,136,36357.0,753,0.020711279808565065,1.6842105263157894,1.9575872596748907,1913.5263157894738,Fall,1,1,1,1
534510,0,72,0,6,14,14,5,7,14,23946,23946.0,0,0,23946.0,0,0.0,1.7142857142857142,2.3175478159191516,1710.4285714285713,Fall,0,1,0,1
649855,1,72,1,2,3,8,5,7,8,11995,11995.0,0,0,11995.0,0,0.0,1.0,0.7629845769070446,1499.375,Winter,1,1,1,1
214354,0,4,0,5,14,19,8,4,19,25890,25890.0,550,99,25890.0,550,0.021243723445345693,1.0526315789473684,1.1039011201235998,1362.6315789473683,Summer,1,1,1,1
255951,0,72,0,6,9,15,6,6,15,29273,29273.0,0,0,29273.0,0,0.0,1.6,1.6999965838827589,1951.5333333333333,Fall,1,1,1,1
725510,0,0,0,1,9,9,3,9,9,13807,13807.0,580,104,13807.0,580,0.042007677265155356,0.4444444444444444,0.5188672412544362,1534.111111111111,Summer,0,1,0,1
189139,1,2,1,4,4,14,7,5,14,19285,19285.0,582,105,19285.0,582,0.03017889551464869,1.1428571428571428,0.8271713767176562,1377.5,Spring,1,0,1,1
109203,0,72,0,8,13,21,7,5,21,31583,31583.0,0,0,31583.0,0,0.0,1.5238095238095237,1.3565525757527783,1503.952380952381,Fall,1,1,1,1
161766,1,7,1,4,7,13,5,7,13,22592,22592.0,459,83,22592.0,459,0.020316926345609065,1.2307692307692308,1.2025495750708215,1737.8461538461538,Winter,1,1,1,1
798662,0,0,0,6,11,17,8,4,17,25441,25441.0,2093,376,25441.0,2093,0.08226877874297393,1.411764705882353,1.606226170354939,1496.5294117647059,Fall,1,1,1,1
516544,0,72,0,6,12,18,6,6,18,27675,27675.0,0,0,27675.0,0,0.0,1.3333333333333333,0.8091056910569105,1537.5,Fall,0,1,1,1
513820,0,3,0,5,12,19,9,3,19,24851,24851.0,518,93,24851.0,518,0.02084423162045793,1.0526315789473684,1.1341193513339503,1307.9473684210527,Fall,1,1,1,1
429921,1,2,1,5,14,18,7,5,18,23781,23781.0,896,161,23781.0,896,0.037677137210378034,1.1111111111111112,1.0191329212396452,1321.1666666666667,Summer,1,1,0,1
626746,0,4,0,4,8,8,3,9,8,8234,8234.0,696,125,8234.0,696,0.08452756861792568,2.0,2.8865678892397377,1029.25,Fall,0,1,0,1
739284,0,0,0,4,9,18,9,3,18,25624,25624.0,496,89,25624.0,496,0.01935685295035904,0.8888888888888888,1.1342491414299094,1423.5555555555557,Spring,1,1,1,1
836964,1,3,1,7,13,18,7,5,18,28249,28249.0,453,82,28249.0,453,0.016035965874898226,1.5555555555555556,1.5486565896137916,1569.388888888889,Fall,1,1,1,1
952093,0,1,0,4,7,20,9,3,20,31804,31804.0,860,155,31804.0,860,0.027040623820903033,0.8,0.5267261979625204,1590.2,Spring,1,1,1,1
897772,0,0,0,9,21,28,8,4,28,48354,48354.0,345,62,48354.0,345,0.007134880258096538,1.2857142857142858,1.5247549323737437,1726.9285714285713,Fall,0,1,1,1
314258,0,6,0,6,12,17,7,5,17,22344,22344.0,925,166,22344.0,925,0.04139813820264948,1.411764705882353,1.5483351235230935,1314.3529411764705,Fall,0,1,1,1
566767,3,3,3,0,13,14,4,8,14,17866,17866.0,1074,193,17866.0,1074,0.060114183365050936,0.0,0.0,1276.142857142857,Summer,0,1,1,0
596787,0,5,0,4,10,20,6,6,20,24394,24394.0,802,144,24394.0,802,0.032876936951709436,0.8,0.8953021234729852,1219.7,Spring,1,1,1,1
465412,3,72,3,0,7,9,3,9,9,13014,13014.0,0,0,13014.0,0,0.0,0.0,0.0,1446.0,Summer,0,1,1,0
399678,1,2,1,6,10,15,5,7,15,17538,17538.0,1260,226,17538.0,1260,0.07184399589462881,1.6,2.386589120766336,1169.2,Fall,0,1,1,1
701036,3,3,3,0,4,5,4,8,5,8224,8224.0,620,112,8224.0,620,0.07538910505836575,0.0,0.0,1644.8,Summer,1,1,0,0
647672,1,6,1,6,12,16,7,5,16,20572,20572.0,435,78,20572.0,435,0.02114524596538985,1.5,2.0746645926502043,1285.75,Fall,1,1,1,1
772019,2,10,2,1,5,12,7,5,12,17550,17550.0,356,64,17550.0,356,0.020284900284900285,0.3333333333333333,0.47566951566951565,1462.5,Spring,1,1,1,1
160320,0,2,0,2,4,12,7,5,12,18677,18677.0,1073,193,18677.0,1073,0.057450339990362476,0.6666666666666666,0.521925362745623,1556.4166666666667,Fall,1,1,1,1
193747,1,72,1,4,6,21,8,4,21,23100,23100.0,0,0,23100.0,0,0.0,0.7619047619047619,0.9305627705627706,1100.0,Spring,1,1,1,1
883505,1,72,1,1,12,13,5,7,13,14221,14221.0,0,0,14221.0,0,0.0,0.3076923076923077,0.22192532170733423,1093.923076923077,Summer,0,1,1,1
336025,1,6,1,6,9,16,7,5,16,26054,26054.0,489,88,26054.0,489,0.01876871113840485,1.5,1.588700391494588,1628.375,Fall,1,1,1,1
545659,0,8,0,2,2,11,6,6,11,16337,16337.0,499,90,16337.0,499,0.03054416355512028,0.7272727272727273,0.36677480565587317,1485.1818181818182,Fall,1,0,1,1
529390,1,7,1,2,4,10,6,6,10,10258,10258.0,395,71,10258.0,395,0.03850653148761942,0.8,0.6792747124195749,1025.8,Spring,1,1,1,1
617263,1,9,1,3,6,17,5,7,17,25629,25629.0,340,61,25629.0,340,0.013266221858051427,0.7058823529411765,0.6597214093409809,1507.5882352941176,Spring,1,1,1,1
729394,1,4,1,3,8,11,5,7,11,18427,18427.0,682,123,18427.0,682,0.03701090790687578,1.0909090909090908,1.4177022846909426,1675.1818181818182,Summer,1,1,0,1
777931,0,72,0,10,19,27,7,5,27,33442,33442.0,0,0,33442.0,0,0.0,1.4814814814814814,1.7530052030380958,1238.5925925925926,Fall,0,1,1,1
434081,1,72,1,3,3,10,6,6,10,16375,16375.0,0,0,16375.0,0,0.0,1.2,0.7865648854961832,1637.5,Fall,1,0,1,1
408651,0,72,0,4,10,17,9,3,17,25296,25296.0,0,0,25296.0,0,0.0,0.9411764705882353,1.4011701454775458,1488.0,Spring,1,1,1,1
534452,1,3,1,2,9,15,7,5,15,22034,22034.0,589,106,22034.0,589,0.026731415085776526,0.5333333333333333,0.35036761368793684,1468.9333333333334,Summer,1,1,1,1
443896,0,7,0,2,11,14,5,7,14,16487,16487.0,602,108,16487.0,602,0.03651361678898526,0.5714285714285714,0.9859889609995754,1177.642857142857,Summer,1,1,1,1
108462,1,72,1,3,10,14,6,6,14,20765,20765.0,0,0,20765.0,0,0.0,0.8571428571428571,1.0436792679990368,1483.2142857142858,Fall,1,1,1,1
492158,0,72,0,3,14,21,7,5,21,27478,27478.0,0,0,27478.0,0,0.0,0.5714285714285714,0.5554989446102336,1308.4761904761904,Summer,1,1,1,1
809218,1,4,1,3,8,16,9,3,16,26633,26633.0,1629,293,26633.0,1629,0.06116472045958022,0.75,0.9380843314684789,1664.5625,Spring,1,1,1,1
244308,1,10,1,6,11,21,7,5,21,21658,21658.0,336,60,21658.0,336,0.015513897866839044,1.1428571428571428,1.0013851694523963,1031.3333333333333,Fall,1,1,1,1
554453,0,72,0,4,6,11,4,8,11,11890,11890.0,0,0,11890.0,0,0.0,1.4545454545454546,1.4627417998317913,1080.909090909091,Spring,0,1,1,1
299210,2,2,2,1,8,15,7,5,15,24351,24351.0,339,61,24351.0,339,0.013921399531846741,0.26666666666666666,0.10529341710812698,1623.4,Spring,1,1,1,1
241849,0,72,0,2,12,12,3,9,12,24082,24082.0,0,0,24082.0,0,0.0,0.6666666666666666,0.6065941366996097,2006.8333333333333,Summer,0,1,0,1
164363,0,2,0,6,7,16,6,6,16,21448,21448.0,559,101,21448.0,559,0.02606303618052965,1.5,1.8701976874300634,1340.5,Fall,1,1,1,1
922206,2,2,2,2,7,7,3,9,7,9732,9732.0,398,72,9732.0,398,0.04089601315248664,1.1428571428571428,1.2346896835182901,1390.2857142857142,Summer,0,1,0,1
651835,0,7,0,4,14,18,7,5,18,26663,26663.0,440,79,26663.0,440,0.016502269061996023,0.8888888888888888,0.7053969920864119,1481.2777777777778,Fall,1,1,1,1
668959,0,9,0,6,10,17,7,5,17,22824,22824.0,486,87,22824.0,486,0.021293375394321766,1.411764705882353,1.3007360672975814,1342.5882352941176,Fall,1,1,1,1
371672,1,10,1,1,4,17,6,6,17,34444,34444.0,318,57,34444.0,318,0.009232377191963768,0.23529411764705882,0.20288003716176983,2026.1176470588234,Spring,1,1,1,1
537722,0,1,0,4,9,18,7,5,18,28410,28410.0,424,76,28410.0,424,0.014924322421682507,0.8888888888888888,0.48996832101372756,1578.3333333333333,Spring,0,1,1,1
732606,0,72,0,6,6,14,5,7,14,22423,22423.0,0,0,22423.0,0,0.0,1.7142857142857142,1.0023636444721937,1601.642857142857,Fall,1,0,1,1
840741,1,72,1,4,16,20,6,6,20,31918,31918.0,0,0,31918.0,0,0.0,0.8,0.8602042734507175,1595.9,Summer,0,1,1,1
868037,0,0,0,7,20,28,9,3,28,42292,42292.0,1186,213,42292.0,1186,0.02804312872410858,1.0,1.1273054005485672,1510.4285714285713,Fall,1,1,1,1
283133,0,72,0,10,20,25,7,5,25,29091,29091.0,0,0,29091.0,0,0.0,1.6,1.3931456464198548,1163.64,Fall,0,1,1,1
606563,0,6,0,4,10,23,7,5,23,32344,32344.0,521,94,32344.0,521,0.016108088053425673,0.6956521739130435,0.477368290873114,1406.2608695652175,Spring,1,1,1,1
619693,1,3,1,2,15,22,7,5,22,31281,31281.0,1431,258,31281.0,1431,0.04574661935360123,0.36363636363636365,0.30357085770915254,1421.8636363636363,Summer,1,1,1,1
467013,72,72,72,0,0,0,0,12,0,0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,None,0,0,0,0
547649,1,72,1,1,3,8,4,8,8,6779,6779.0,0,0,6779.0,0,0.0,0.5,0.40418940846732554,847.375,Summer,0,1,1,1
313982,0,3,0,3,9,21,7,5,21,40110,40110.0,1600,288,40110.0,1600,0.03989030167040638,0.5714285714285714,0.613113936674146,1910.0,Fall,1,1,1,1
793838,0,0,0,3,14,18,7,5,18,27445,27445.0,812,147,27445.0,812,0.029586445618509746,0.6666666666666666,0.6857351065767899,1524.7222222222222,Summer,1,1,0,1
855883,0,72,0,3,13,19,8,4,19,29762,29762.0,0,0,29762.0,0,0.0,0.631578947368421,0.8512868758819971,1566.421052631579,Spring,1,1,1,1
425720,1,72,1,2,6,14,5,7,14,22575,22575.0,0,0,22575.0,0,0.0,0.5714285714285714,0.36146179401993356,1612.5,Spring,1,1,1,1
863035,0,10,0,2,3,6,4,8,6,8944,8944.0,413,74,8944.0,413,0.04617620751341681,1.3333333333333333,1.223613595706619,1490.6666666666667,Fall,1,1,1,1
249841,0,72,0,3,5,16,6,6,16,20866,20866.0,0,0,20866.0,0,0.0,0.75,0.7119716284865332,1304.125,Spring,1,1,1,1
684133,2,4,2,4,12,22,7,5,22,26086,26086.0,715,129,26086.0,715,0.027409338342405887,0.7272727272727273,0.4152418922027141,1185.7272727272727,Summer,1,1,1,1
563188,2,7,2,3,4,13,6,6,13,24552,24552.0,862,155,24552.0,862,0.03510915607689801,0.9230769230769231,0.47409579667644186,1888.6153846153845,Spring,1,1,1,1
578167,1,72,1,4,9,21,7,5,21,37154,37154.0,0,0,37154.0,0,0.0,0.7619047619047619,0.7760133498412015,1769.2380952380952,Spring,1,1,1,1
649972,1,1,1,5,6,11,5,7,11,19250,19250.0,511,92,19250.0,511,0.026545454545454546,1.8181818181818181,1.833974025974026,1750.0,Fall,1,1,1,1
588095,0,72,0,4,12,16,6,6,16,24472,24472.0,0,0,24472.0,0,0.0,1.0,1.1804511278195489,1529.5,Fall,1,1,0,1
916851,0,0,0,4,8,21,8,4,21,27014,27014.0,480,86,27014.0,480,0.01776856444806397,0.7619047619047619,0.8354186717998076,1286.3809523809523,Fall,1,1,1,1
631839,3,72,3,0,6,17,7,5,17,18065,18065.0,0,0,18065.0,0,0.0,0.0,0.0,1062.6470588235295,Spring,1,1,1,0
170710,2,0,0,2,4,8,4,8,8,10043,10043.0,529,95,10043.0,529,0.05267350393308772,1.0,1.1860997709847656,1255.375,Winter,1,1,0,1
