Loyalty Number,education_ordinal,loyalty_card_ordinal,is_married,is_single,is_male,is_promo_enrollment,tenure_months,salary_imputed,province_Alberta,province_British Columbia,province_Manitoba,province_New Brunswick,province_Newfoundland,province_Nova Scotia,province_Ontario,province_Prince Edward Island,province_Quebec,province_Saskatchewan,province_Yukon
631683,2,1,0,1,0,0,63,74161.0,0,0,0,0,0,0,1,0,0,0,0
202227,3,1,1,0,1,0,61,53315.0,0,0,0,0,0,0,1,0,0,0,0
980952,3,1,1,0,0,0,47,53315.0,0,1,0,0,0,0,0,0,0,0,0
492812,3,1,1,0,0,0,10,47541.0,0,0,0,0,0,1,0,0,0,0,0
969689,2,1,0,1,1,0,33,74161.0,0,0,0,1,0,0,0,0,0,0,0
688410,3,1,1,0,0,0,43,63840.0,0,1,0,0,0,0,0,0,0,0,0
102184,3,1,1,0,1,0,19,76887.0,1,0,0,0,0,0,0,0,0,0,0
964047,3,1,1,0,1,0,17,54659.0,0,0,0,0,0,0,0,0,1,0,0
997370,3,1,1,0,1,0,6,67898.0,0,1,0,0,0,0,0,0,0,0,0
574613,3,1,1,0,1,0,58,77118.0,0,0,0,0,0,0,1,0,0,0,0
277285,3,1,1,0,1,0,51,50663.0,0,1,0,0,0,0,0,0,0,0,0
374107,3,1,1,0,0,0,12,56479.0,0,0,0,0,0,1,0,0,0,0,0
335137,3,1,1,0,1,0,35,59172.0,0,0,0,0,0,0,1,0,0,0,0
347431,3,1,1,0,0,0,6,59172.0,1,0,0,0,0,0,0,0,0,0,0
426791,3,1,1,0,0,0,48,101983.0,0,0,0,0,0,0,0,0,1,0,0
595965,2,1,0,1,0,0,57,74161.0,0,1,0,0,0,0,0,0,0,0,0
481893,3,1,1,0,1,0,28,87727.0,0,0,1,0,0,0,0,0,0,0,0
456432,3,1,1,0,1,0,10,92447.0,0,0,0,0,0,0,1,0,0,0,0
500060,3,1,0,0,1,0,33,91978.0,0,0,0,1,0,0,0,0,0,0,0
699750,3,1,1,0,1,0,24,64661.0,0,1,0,0,0,0,0,0,0,0,0
754338,3,1,1,0,0,0,52,66223.0,0,0,0,0,0,0,1,0,0,0,0
729518,3,1,0,0,1,0,15,47555.0,0,0,0,0,0,0,1,0,0,0,0
146037,3,1,0,1,0,0,6,95713.0,0,1,0,0,0,0,0,0,0,0,0
305687,3,1,0,1,1,0,26,95713.0,0,0,0,0,0,0,0,0,1,0,0
633140,3,1,1,0,0,0,35,77863.0,0,1,0,0,0,0,0,0,0,0,0
326267,1,1,1,0,1,0,38,39334.0,0,0,0,0,0,0,1,0,0,0,0
868161,5,1,1,0,1,0,10,150410.0,1,0,0,0,0,0,0,0,0,0,0
169932,3,1,0,1,1,0,43,47237.0,0,0,0,0,0,0,0,0,1,0,0
716435,3,1,1,0,1,0,67,48956.0,0,0,0,0,0,0,1,0,0,0,0
751829,2,1,0,1,1,0,14,74161.0,0,0,0,0,0,0,1,0,0,0,0
488884,3,1,1,0,1,0,61,59753.0,0,0,0,0,0,0,0,0,1,0,0
663150,2,1,0,0,1,0,30,74161.0,0,0,0,0,0,0,0,0,1,0,0
261573,3,1,1,0,1,0,66,52779.0,0,0,0,0,0,1,0,0,0,0,0
126216,3,1,1,0,0,0,60,77542.0,0,0,0,0,0,0,1,0,0,0,0
261283,3,1,1,0,1,0,50,77542.0,0,1,0,0,0,0,0,0,0,0,0
255836,3,1,1,0,0,0,50,104192.0,0,0,0,0,0,0,1,0,0,0,0
247471,3,1,0,0,0,0,57,87259.0,0,0,0,0,0,0,1,0,0,0,0
473144,3,1,0,0,0,0,55,87259.0,0,1,0,0,0,0,0,0,0,0,0
652614,3,1,0,0,1,0,55,87259.0,0,0,0,0,0,0,0,0,1,0,0
682103,3,1,0,0,1,0,51,87259.0,0,0,0,0,0,0,1,0,0,0,0
902693,3,1,0,0,1,0,64,87259.0,0,0,0,0,0,1,0,0,0,0,0
904805,3,1,0,1,1,0,11,67132.0,0,0,0,0,0,0,0,0,1,0,0
703852,3,1,1,0,0,0,63,64633.0,0,0,0,0,0,0,1,0,0,0,0
497194,2,1,0,1,1,0,59,74161.0,0,0,0,0,0,0,1,0,0,0,0
907950,2,1,0,1,1,0,25,74161.0,0,1,0,0,0,0,0,0,0,0,0
687412,3,1,1,0,0,0,28,70159.0,0,0,0,0,0,0,1,0,0,0,0
183374,3,1,0,0,0,0,15,76115.0,0,0,0,0,0,0,1,0,0,0,0
997964,3,1,0,0,0,0,7,52927.0,0,0,0,0,0,0,0,0,1,0,0
562411,2,1,0,0,1,0,36,74161.0,0,0,0,0,0,0,1,0,0,0,0
633458,2,1,0,1,0,0,31,74161.0,0,0,0,0,0,0,0,0,1,0,0
377289,1,1,1,0,0,0,41,44471.0,0,1,0,0,0,0,0,0,0,0,0
444259,2,1,0,1,1,0,35,74161.0,0,0,0,0,0,0,1,0,0,0,0
660922,5,1,0,0,1,0,67,228861.0,0,1,0,0,0,0,0,0,0,0,0
599491,3,1,1,0,0,0,21,86854.0,0,0,0,0,0,0,1,0,0,0,0
732362,4,1,0,0,0,0,62,72558.0,0,0,0,0,0,0,1,0,0,0,0
967298,3,1,0,1,1,0,12,50870.0,0,0,1,0,0,0,0,0,0,0,0
137185,2,1,0,1,1,0,47,74161.0,1,0,0,0,0,0,0,0,0,0,0
528229,2,1,0,1,0,0,64,74161.0,0,0,0,0,0,0,1,0,0,0,0
607696,2,1,0,1,0,0,56,74161.0,0,0,0,0,0,0,0,0,1,0,0
327163,3,1,0,1,0,0,24,95448.0,0,1,0,0,0,0,0,0,0,0,0
883230,3,1,0,1,1,0,50,95448.0,0,0,0,0,0,0,1,0,0,0,0
963100,3,1,1,0,0,0,51,60563.0,1,0,0,0,0,0,0,0,0,0,0
436971,5,1,1,0,1,0,5,243021.0,1,0,0,0,0,0,0,0,0,0,0
928082,3,1,1,0,0,0,38,69609.0,0,0,0,0,1,0,0,0,0,0,0
960934,2,1,0,1,0,0,56,74161.0,0,0,0,0,0,0,0,0,1,0,0
734824,2,1,1,0,1,0,19,74161.0,0,1,0,0,0,0,0,0,0,0,0
296689,3,1,0,1,1,0,38,78749.0,0,0,0,0,0,1,0,0,0,0,0
965698,3,1,1,0,0,0,17,86969.0,1,0,0,0,0,0,0,0,0,0,0
894048,3,1,1,0,0,0,30,67271.0,0,1,0,0,0,0,0,0,0,0,0
103436,3,1,0,1,1,0,54,67445.0,0,0,0,0,0,0,0,0,1,0,0
934280,3,1,0,1,0,0,31,67445.0,0,1,0,0,0,0,0,0,0,0,0
310983,3,1,1,0,1,0,50,85916.0,0,0,0,0,0,0,0,0,1,0,0
357971,3,1,1,0,1,0,59,85916.0,0,0,1,0,0,0,0,0,0,0,0
752548,3,1,1,0,0,0,6,90311.0,0,0,0,0,1,0,0,0,0,0,0
402332,3,1,1,0,0,0,54,71787.0,1,0,0,0,0,0,0,0,0,0,0
756559,3,1,1,0,0,0,67,77266.0,0,0,0,0,1,0,0,0,0,0,0
131815,3,1,1,0,1,0,48,89548.0,0,0,0,0,0,0,0,0,1,0,0
873177,3,1,1,0,1,0,40,89548.0,0,0,0,1,0,0,0,0,0,0,0
307859,3,1,0,0,0,0,21,61259.0,0,1,0,0,0,0,0,0,0,0,0
750300,3,1,1,0,1,0,20,88274.0,0,1,0,0,0,0,0,0,0,0,0
202052,3,1,1,0,0,0,18,58238.0,0,1,0,0,0,0,0,0,0,0,0
976605,3,1,1,0,0,0,44,58238.0,0,0,0,0,0,0,1,0,0,0,0
462974,3,1,0,1,1,0,15,65620.0,0,0,0,0,0,0,1,0,0,0,0
105921,3,1,1,0,0,0,62,77255.0,0,0,0,0,0,0,0,0,1,0,0
192405,3,1,0,0,1,0,55,58127.0,0,0,0,0,0,0,0,0,1,0,0
552221,1,1,1,0,1,0,66,81391.0,0,0,0,1,0,0,0,0,0,0,0
273984,3,1,0,1,0,0,25,53421.0,0,1,0,0,0,0,0,0,0,0,0
556313,3,1,0,1,1,0,52,76602.0,0,1,0,0,0,0,0,0,0,0,0
621279,2,1,1,0,0,0,17,74161.0,0,0,0,0,0,0,1,0,0,0,0
641159,3,1,0,1,0,0,48,57258.0,0,0,0,0,0,0,1,0,0,0,0
210247,3,1,0,1,0,0,5,89932.0,0,0,0,0,0,0,1,0,0,0,0
810482,3,1,1,0,0,0,24,75238.0,0,0,0,0,0,0,0,0,1,0,0
321666,3,1,1,0,0,0,22,53197.0,0,1,0,0,0,0,0,0,0,0,0
582883,3,1,0,1,0,0,54,91066.0,0,0,0,0,0,0,1,0,0,0,0
953281,2,1,0,0,1,0,29,74161.0,0,0,0,0,0,1,0,0,0,0,0
690862,3,1,1,0,1,0,46,74135.0,0,1,0,0,0,0,0,0,0,0,0
705980,3,1,1,0,1,0,64,74135.0,0,1,0,0,0,0,0,0,0,0,0
474921,3,1,1,0,1,0,26,69708.0,0,0,0,1,0,0,0,0,0,0,0
464166,2,1,0,1,0,0,48,74161.0,0,0,0,0,0,0,1,0,0,0,0
711248,3,1,1,0,1,0,8,77340.0,0,0,0,0,0,1,0,0,0,0,0
142812,2,1,1,0,1,0,47,74161.0,0,1,0,0,0,0,0,0,0,0,0
298967,3,1,1,0,1,0,62,77622.0,0,1,0,0,0,0,0,0,0,0,0
756515,3,1,1,0,1,0,46,77622.0,0,0,0,0,0,0,1,0,0,0,0
847502,3,1,1,0,1,0,6,46720.0,0,0,0,0,0,0,0,1,0,0,0
962637,3,1,1,0,0,0,18,53594.0,0,0,0,0,0,0,0,0,1,0,0
811162,2,1,1,0,0,0,64,74161.0,0,0,0,0,1,0,0,0,0,0,0
247721,5,1,0,0,0,0,52,210090.0,0,0,0,0,0,0,0,0,1,0,0
950832,5,1,0,0,0,0,33,210090.0,0,1,0,0,0,0,0,0,0,0,0
548238,3,1,1,0,0,0,10,52352.0,0,0,0,0,0,0,0,0,1,0,0
512580,1,1,0,0,1,0,5,63745.0,0,0,0,0,0,0,1,0,0,0,0
430555,2,1,0,1,1,0,63,74161.0,1,0,0,0,0,0,0,0,0,0,0
583610,2,1,0,1,1,0,23,74161.0,0,0,0,0,0,0,1,0,0,0,0
664052,3,1,1,0,0,0,38,53939.0,1,0,0,0,0,0,0,0,0,0,0
212130,5,1,1,0,1,0,29,298851.0,0,0,0,0,0,0,1,0,0,0,0
109903,3,1,1,0,0,0,49,57975.0,0,0,0,0,0,0,0,0,0,1,0
173416,3,1,1,0,1,0,39,57975.0,0,0,0,0,0,0,0,0,1,0,0
586056,3,1,1,0,0,0,51,57975.0,0,0,1,0,0,0,0,0,0,0,0
524379,2,1,0,1,1,0,55,74161.0,0,0,0,0,0,0,1,0,0,0,0
627791,2,1,0,1,1,0,51,74161.0,0,1,0,0,0,0,0,0,0,0,0
393888,5,1,1,0,1,0,64,259461.0,0,0,0,0,0,0,0,0,1,0,0
791678,3,1,0,0,0,0,31,47476.0,0,0,0,0,0,0,0,0,1,0,0
432920,3,1,1,0,0,0,43,87848.0,0,0,0,0,0,0,1,0,0,0,0
420786,3,1,1,0,1,0,51,99540.0,0,0,0,0,0,0,0,0,1,0,0
762951,3,1,1,0,0,0,24,99540.0,0,0,0,0,0,1,0,0,0,0,0
638152,2,1,1,0,0,0,61,74161.0,1,0,0,0,0,0,0,0,0,0,0
654288,3,1,0,0,1,0,55,61300.0,1,0,0,0,0,0,0,0,0,0,0
205256,1,1,1,0,0,0,50,65177.0,0,0,0,0,0,0,1,0,0,0,0
266604,3,1,1,0,0,0,19,84663.0,0,0,0,0,0,0,1,0,0,0,0
601586,3,1,1,0,1,0,64,94946.0,1,0,0,0,0,0,0,0,0,0,0
879844,2,1,0,1,0,0,50,74161.0,0,0,0,0,0,0,1,0,0,0,0
625784,3,1,1,0,0,0,17,70975.0,0,1,0,0,0,0,0,0,0,0,0
107067,3,1,1,0,0,0,20,100598.0,0,0,0,0,0,0,0,0,1,0,0
109956,3,1,1,0,0,0,6,89320.0,0,0,0,0,0,0,1,0,0,0,0
310236,3,1,1,0,1,0,6,84786.0,0,0,0,0,0,0,1,0,0,0,0
463070,4,1,0,0,0,0,8,124308.0,0,0,0,0,0,0,0,0,1,0,0
686224,3,1,1,0,1,0,18,76014.0,0,0,1,0,0,0,0,0,0,0,0
564973,3,1,1,0,0,0,9,60641.0,0,1,0,0,0,0,0,0,0,0,0
239970,5,1,1,0,1,0,27,206392.0,0,1,0,0,0,0,0,0,0,0,0
662209,3,1,1,0,0,0,29,56179.0,0,1,0,0,0,0,0,0,0,0,0
121095,3,1,1,0,0,0,44,69278.0,0,1,0,0,0,0,0,0,0,0,0
240330,2,1,1,0,0,0,41,74161.0,0,0,0,0,0,0,1,0,0,0,0
110752,3,1,0,0,1,0,63,72625.0,0,0,0,0,0,0,0,0,1,0,0
637641,2,1,0,1,1,0,53,74161.0,0,1,0,0,0,0,0,0,0,0,0
970976,2,1,0,1,0,0,57,74161.0,1,0,0,0,0,0,0,0,0,0,0
680445,2,1,1,0,0,0,58,74161.0,0,0,0,0,0,0,1,0,0,0,0
817456,3,1,1,0,1,0,62,96807.0,0,0,0,0,0,0,0,0,1,0,0
651006,3,1,1,0,1,0,16,63709.0,0,1,0,0,0,0,0,0,0,0,0
769560,3,1,0,1,1,0,18,54134.0,0,0,0,0,0,0,1,0,0,0,0
852094,3,1,0,1,1,0,57,91312.0,0,0,0,0,0,0,0,0,1,0,0
769763,1,1,0,1,0,0,48,44092.0,0,0,0,0,0,0,0,0,0,0,1
858957,1,1,0,1,1,0,49,44092.0,0,1,0,0,0,0,0,0,0,0,0
117456,2,1,1,0,0,0,23,74161.0,1,0,0,0,0,0,0,0,0,0,0
597267,3,1,0,0,0,0,62,97240.0,0,0,0,0,0,0,1,0,0,0,0
541009,2,1,0,1,1,0,57,74161.0,1,0,0,0,0,0,0,0,0,0,0
707698,3,1,1,0,0,0,39,72365.0,0,0,0,0,0,0,1,0,0,0,0
118076,3,1,0,0,0,0,29,98844.0,0,0,0,0,0,0,1,0,0,0,0
674462,3,1,1,0,1,0,7,49202.0,0,0,0,0,0,0,1,0,0,0,0
702406,3,1,1,0,0,0,65,62298.0,0,0,0,0,0,0,1,0,0,0,0
611538,3,1,1,0,0,0,25,80892.0,0,0,0,0,0,0,1,0,0,0,0
163083,3,1,1,0,0,0,31,57622.0,0,1,0,0,0,0,0,0,0,0,0
404417,2,1,1,0,0,0,37,74161.0,0,0,0,0,0,1,0,0,0,0,0
350863,3,1,1,0,0,0,6,102982.0,0,0,0,0,0,0,1,0,0,0,0
774168,3,1,1,0,1,0,9,102982.0,0,0,0,0,0,0,1,0,0,0,0
988921,3,1,1,0,1,0,60,102982.0,0,0,0,0,0,0,1,0,0,0,0
336141,3,1,1,0,0,0,65,64704.0,0,0,1,0,0,0,0,0,0,0,0
397053,3,1,1,0,0,0,26,104663.0,0,0,0,0,0,0,1,0,0,0,0
475500,3,1,1,0,1,0,27,104663.0,0,1,0,0,0,0,0,0,0,0,0
493925,3,1,1,0,1,0,64,48780.0,0,0,1,0,0,0,0,0,0,0,0
271365,3,1,0,0,0,0,57,82755.0,0,1,0,0,0,0,0,0,0,0,0
464044,2,1,1,0,1,0,38,74161.0,0,0,0,0,0,0,1,0,0,0,0
921102,2,1,1,0,0,0,61,74161.0,0,1,0,0,0,0,0,0,0,0,0
431521,3,1,0,1,1,0,54,80935.0,0,0,0,0,0,0,1,0,0,0,0
497861,3,1,1,0,0,0,48,71139.0,0,0,0,0,0,0,1,0,0,0,0
101594,5,1,0,0,1,0,27,239867.0,0,0,0,0,0,0,1,0,0,0,0
800016,3,1,0,0,0,0,11,54792.0,0,0,0,0,0,0,1,0,0,0,0
843972,3,1,1,0,1,0,62,47695.0,0,0,0,0,0,0,0,0,1,0,0
166333,3,1,1,0,1,0,43,47970.0,1,0,0,0,0,0,0,0,0,0,0
743263,3,1,1,0,1,0,16,91792.0,0,1,0,0,0,0,0,0,0,0,0
924493,3,1,1,0,1,0,15,59669.0,0,0,0,0,0,0,1,0,0,0,0
569319,3,1,1,0,1,0,33,83123.0,0,0,0,0,0,0,0,0,0,1,0
212304,3,1,0,0,0,0,64,61070.0,0,0,0,0,0,0,1,0,0,0,0
329300,3,1,0,0,0,0,53,61070.0,0,0,0,0,0,0,0,0,1,0,0
348740,3,1,1,0,1,0,25,82300.0,0,1,0,0,0,0,0,0,0,0,0
780504,1,1,0,0,1,0,37,52781.0,0,1,0,0,0,0,0,0,0,0,0
374585,3,1,1,0,0,0,54,92927.0,0,1,0,0,0,0,0,0,0,0,0
417082,3,1,1,0,1,0,59,83852.0,0,0,1,0,0,0,0,0,0,0,0
473622,2,1,0,1,1,0,8,74161.0,0,1,0,0,0,0,0,0,0,0,0
473548,3,1,0,1,1,0,16,88513.0,0,0,0,0,0,0,1,0,0,0,0
182124,2,1,0,1,0,0,45,74161.0,0,0,0,0,0,0,1,0,0,0,0
684022,3,1,1,0,1,0,14,62344.0,0,0,0,0,0,0,1,0,0,0,0
329660,2,1,0,1,0,0,49,74161.0,0,0,0,1,0,0,0,0,0,0,0
653698,3,1,0,1,0,0,27,52379.0,0,0,0,0,0,0,1,0,0,0,0
997945,3,1,0,1,1,0,6,67283.0,0,0,0,0,0,0,0,0,1,0,0
709948,3,1,1,0,0,0,28,81762.0,0,1,0,0,0,0,0,0,0,0,0
451886,3,1,1,0,0,0,17,65612.0,0,0,1,0,0,0,0,0,0,0,0
460043,3,1,1,0,1,0,43,65612.0,0,0,0,0,0,0,0,0,1,0,0
215257,3,1,1,0,0,0,34,53061.0,0,0,0,0,0,0,0,0,1,0,0
822507,3,1,1,0,0,0,60,53061.0,0,0,0,0,0,0,0,0,1,0,0
641997,2,1,1,0,0,0,35,74161.0,0,0,0,0,0,0,0,0,0,1,0
759370,2,1,1,0,1,0,39,74161.0,0,0,0,0,0,1,0,0,0,0,0
359693,1,1,1,0,1,0,48,44903.0,0,0,0,0,1,0,0,0,0,0,0
786613,3,1,1,0,0,0,64,88759.0,0,0,0,0,0,0,0,0,1,0,0
242348,3,1,1,0,1,0,54,52723.0,0,0,0,0,0,0,0,0,1,0,0
902148,3,1,1,0,0,0,45,75886.0,0,0,0,0,0,0,0,0,0,0,1
487807,3,1,1,0,1,0,65,63605.0,0,0,0,0,0,0,0,0,1,0,0
855261,3,1,1,0,0,0,14,49491.0,0,0,0,0,0,1,0,0,0,0,0
771285,3,1,0,0,1,0,40,60973.0,0,0,0,0,0,0,1,0,0,0,0
499875,3,1,1,0,1,0,66,61775.0,0,1,0,0,0,0,0,0,0,0,0
361434,3,1,1,0,1,0,13,89067.0,0,1,0,0,0,0,0,0,0,0,0
522924,3,1,1,0,0,0,19,55800.0,1,0,0,0,0,0,0,0,0,0,0
330468,1,1,0,1,1,0,41,40260.0,0,0,0,0,0,0,0,0,1,0,0
655715,3,1,1,0,0,0,29,64141.0,0,0,0,1,0,0,0,0,0,0,0
693212,3,1,1,0,0,0,33,83456.0,0,0,0,0,0,0,1,0,0,0,0
970154,3,1,0,1,0,0,24,85867.0,0,1,0,0,0,0,0,0,0,0,0
737906,3,1,0,0,0,0,13,77329.0,0,0,0,0,0,0,0,1,0,0,0
542002,3,1,1,0,1,0,15,48210.0,0,1,0,0,0,0,0,0,0,0,0
675541,3,1,1,0,1,0,25,76940.0,0,1,0,0,0,0,0,0,0,0,0
868152,3,1,0,1,1,0,62,84563.0,0,0,0,0,0,0,1,0,0,0,0
527337,4,1,0,1,1,0,20,113007.0,1,0,0,0,0,0,0,0,0,0,0
937385,3,1,1,0,0,0,62,79541.0,0,0,0,0,0,0,1,0,0,0,0
810621,3,1,1,0,0,0,18,63094.0,0,0,0,0,0,0,1,0,0,0,0
396984,3,1,0,0,0,0,40,58828.0,0,0,0,0,0,1,0,0,0,0,0
440209,3,1,0,1,0,0,28,73864.0,0,0,0,0,0,0,1,0,0,0,0
796692,3,1,1,0,0,0,63,81592.0,0,0,0,0,0,1,0,0,0,0,0
912797,2,1,1,0,0,0,9,74161.0,0,0,0,0,0,0,1,0,0,0,0
490479,2,1,0,1,0,0,55,74161.0,0,0,0,0,0,0,0,0,1,0,0
380099,2,1,0,0,1,0,25,74161.0,0,0,0,0,0,0,1,0,0,0,0
202807,3,1,1,0,1,0,33,46738.0,0,0,0,0,0,0,0,0,1,0,0
568681,1,1,0,1,0,0,60,73681.0,0,0,0,0,0,0,0,0,0,1,0
593340,1,1,0,1,1,0,57,73681.0,0,0,0,0,0,1,0,0,0,0,0
445451,2,1,0,1,0,0,66,74161.0,0,1,0,0,0,0,0,0,0,0,0
152778,3,1,1,0,1,0,31,85399.0,0,0,0,0,0,0,0,0,1,0,0
476431,3,1,1,0,1,0,38,85399.0,0,0,0,1,0,0,0,0,0,0,0
730771,2,1,0,1,0,0,65,74161.0,0,0,0,0,0,0,0,0,0,1,0
165265,5,1,1,0,1,0,10,189990.0,0,0,0,0,0,0,0,0,1,0,0
232290,3,1,1,0,0,0,35,50298.0,1,0,0,0,0,0,0,0,0,0,0
470469,3,1,1,0,0,0,15,96790.0,0,1,0,0,0,0,0,0,0,0,0
500022,3,1,0,1,1,0,56,72364.0,0,1,0,0,0,0,0,0,0,0,0
385718,3,1,0,1,0,0,39,79255.0,0,0,0,0,0,0,0,0,1,0,0
297101,2,1,1,0,1,0,58,74161.0,0,0,1,0,0,0,0,0,0,0,0
430503,2,1,1,0,0,0,12,74161.0,0,0,1,0,0,0,0,0,0,0,0
612074,2,1,1,0,0,0,5,74161.0,0,1,0,0,0,0,0,0,0,0,0
639145,2,1,1,0,1,0,67,74161.0,1,0,0,0,0,0,0,0,0,0,0
701223,2,1,1,0,0,0,21,74161.0,0,0,0,0,0,0,0,0,1,0,0
837580,2,1,1,0,0,0,10,74161.0,0,0,0,0,0,0,0,0,1,0,0
792086,3,1,1,0,0,0,17,48201.0,0,0,0,0,0,0,1,0,0,0,0
114021,3,1,1,0,0,0,38,88044.0,0,1,0,0,0,0,0,0,0,0,0
740992,3,1,1,0,0,0,43,63863.0,0,0,0,0,0,0,1,0,0,0,0
824610,3,1,1,0,1,0,9,104964.0,0,1,0,0,0,0,0,0,0,0,0
832062,3,1,1,0,0,0,42,104964.0,0,0,0,0,0,0,1,0,0,0,0
773112,3,1,0,0,0,0,51,93549.0,0,0,0,0,0,0,0,0,1,0,0
829291,3,1,1,0,0,0,24,76533.0,0,1,0,0,0,0,0,0,0,0,0
201339,3,1,1,0,0,0,40,82347.0,1,0,0,0,0,0,0,0,0,0,0
406254,3,1,1,0,0,0,55,82347.0,0,0,0,0,0,0,0,1,0,0,0
547357,3,1,1,0,0,0,33,82347.0,0,0,0,0,0,0,1,0,0,0,0
934267,3,1,1,0,1,0,54,82347.0,0,1,0,0,0,0,0,0,0,0,0
561620,3,1,0,1,0,0,30,85295.0,0,0,0,1,0,0,0,0,0,0,0
979776,2,1,0,1,0,0,41,74161.0,0,1,0,0,0,0,0,0,0,0,0
154652,3,1,0,1,0,0,60,98937.0,0,1,0,0,0,0,0,0,0,0,0
326564,3,1,0,1,1,0,65,98937.0,0,0,0,0,0,0,1,0,0,0,0
594997,3,1,1,0,0,0,14,67540.0,0,0,0,0,0,0,0,0,1,0,0
931834,3,1,1,0,1,0,60,67540.0,0,0,1,0,0,0,0,0,0,0,0
570116,3,1,1,0,1,0,27,81516.0,0,0,0,0,0,0,1,0,0,0,0
632720,3,1,1,0,0,0,66,74709.0,0,1,0,0,0,0,0,0,0,0,0
154230,2,1,1,0,0,0,35,74161.0,0,0,0,0,0,0,0,0,1,0,0
647894,2,1,1,0,0,0,58,74161.0,1,0,0,0,0,0,0,0,0,0,0
167660,3,1,1,0,1,0,50,48669.0,0,1,0,0,0,0,0,0,0,0,0
950403,3,1,1,0,0,0,8,48669.0,0,0,0,0,0,0,0,1,0,0,0
644014,3,1,1,0,0,0,63,71910.0,0,0,0,0,0,0,1,0,0,0,0
582257,2,1,1,0,0,0,59,74161.0,0,0,0,0,0,0,1,0,0,0,0
542180,1,1,1,0,0,0,8,72002.0,0,1,0,0,0,0,0,0,0,0,0
793618,3,1,0,0,1,0,34,62154.0,0,0,0,0,0,0,0,0,1,0,0
294738,3,1,1,0,1,0,44,93206.0,0,0,0,0,0,0,0,0,1,0,0
733906,3,1,1,0,1,0,30,58511.0,0,1,0,0,0,0,0,0,0,0,0
661744,3,1,1,0,1,0,33,79181.0,0,1,0,0,0,0,0,0,0,0,0
721088,3,1,1,0,0,0,7,79181.0,0,0,0,0,0,0,1,0,0,0,0
846953,3,1,1,0,0,0,17,71101.0,0,0,0,0,0,0,0,0,1,0,0
827164,3,1,0,1,1,0,60,103430.0,0,0,0,0,0,0,1,0,0,0,0
614350,3,1,1,0,1,0,25,75520.0,0,1,0,0,0,0,0,0,0,0,0
216937,3,1,1,0,1,0,64,83339.0,0,0,0,0,0,0,1,0,0,0,0
982446,3,1,0,0,0,0,59,68790.0,0,0,0,0,0,0,1,0,0,0,0
256434,2,1,1,0,0,0,29,74161.0,0,0,0,0,0,0,0,0,1,0,0
563749,3,1,1,0,0,0,32,80820.0,0,0,0,0,0,1,0,0,0,0,0
788159,3,1,1,0,0,0,50,82434.0,0,1,0,0,0,0,0,0,0,0,0
617670,2,1,1,0,0,0,55,74161.0,0,1,0,0,0,0,0,0,0,0,0
382671,3,1,1,0,1,0,16,72409.0,0,1,0,0,0,0,0,0,0,0,0
517405,3,1,1,0,0,0,54,72409.0,0,0,0,0,0,0,1,0,0,0,0
542696,3,1,1,0,0,0,49,72409.0,0,1,0,0,0,0,0,0,0,0,0
700260,3,1,1,0,0,0,11,72409.0,0,0,0,0,0,0,1,0,0,0,0
857481,3,1,0,1,0,0,22,54235.0,0,0,0,1,0,0,0,0,0,0,0
428649,3,1,1,0,0,0,47,67686.0,0,0,0,0,0,0,0,0,1,0,0
552576,3,1,1,0,1,0,45,67686.0,0,0,1,0,0,0,0,0,0,0,0
389565,3,1,1,0,1,0,27,80516.0,0,0,0,0,0,0,1,0,0,0,0
479815,3,1,1,0,1,0,11,80516.0,0,1,0,0,0,0,0,0,0,0,0
790649,3,1,1,0,0,0,23,80516.0,0,1,0,0,0,0,0,0,0,0,0
799919,3,1,1,0,1,0,12,80516.0,0,0,0,0,0,0,1,0,0,0,0
903648,3,1,1,0,1,0,34,80516.0,0,0,0,0,0,0,0,0,0,1,0
859549,3,1,1,0,0,0,49,47595.0,0,0,0,0,0,0,1,0,0,0,0
138993,3,1,0,0,0,0,53,62393.0,0,0,0,0,0,0,1,0,0,0,0
491351,2,1,1,0,0,0,27,74161.0,0,0,0,0,0,0,0,0,1,0,0
481018,3,1,1,0,1,0,8,52079.0,0,0,0,0,0,0,1,0,0,0,0
789826,3,1,1,0,0,0,53,80186.0,0,1,0,0,0,0,0,0,0,0,0
319501,3,1,1,0,0,0,15,95306.0,0,0,0,0,0,0,1,0,0,0,0
940711,3,1,1,0,0,0,29,95306.0,0,0,0,0,0,0,0,0,0,0,1
263433,3,1,1,0,1,0,30,64138.0,0,1,0,0,0,0,0,0,0,0,0
189817,3,1,0,0,1,0,51,61402.0,0,1,0,0,0,0,0,0,0,0,0
852394,3,1,1,0,0,0,59,85056.0,0,0,0,0,0,0,1,0,0,0,0
414157,1,1,1,0,1,0,55,64149.0,0,0,0,0,0,0,1,0,0,0,0
684155,3,1,0,1,0,0,23,51785.0,0,1,0,0,0,0,0,0,0,0,0
777714,3,1,1,0,0,0,64,90587.0,0,0,0,0,0,0,1,0,0,0,0
147891,3,1,1,0,1,0,25,91567.0,0,0,0,0,0,0,0,0,1,0,0
724660,3,1,1,0,0,0,67,91567.0,0,1,0,0,0,0,0,0,0,0,0
352078,3,1,1,0,0,0,61,72879.0,0,1,0,0,0,0,0,0,0,0,0
582427,3,1,1,0,1,0,11,72879.0,0,0,0,0,0,0,0,0,1,0,0
