Loyalty Number,months_since_last_any_activity,tenure_months,flight_trend_ratio,months_since_last_redemption,flights_last_6m,points_trend_ratio,distance_per_flight,CLV,months_since_last_flight,distance_last_12m
347142,-1.5880555,0.46570453,-0.025538163,0.06631005,0.07804526,-0.48165768,-0.80819696,-0.034240402,-0.25864768,-0.22152552
142354,-0.6732227,-0.035645183,-0.82028425,-1.0024258,-0.052052427,-0.090076655,-0.30103883,0.04126851,-0.2274044,-0.1825257
345682,-0.66411525,0.58850026,-0.5104926,-1.3508534,-0.47596964,-0.25483087,-0.14893985,-0.26965192,-0.18809004,-0.3536026
618601,0.2571934,1.1213926,-0.26704404,-0.6096639,0.012433666,-0.25229144,-0.06372425,0.025250062,0.028673194,0.19186614
252110,-0.3872392,0.11255101,0.38159543,-0.13626608,0.12722422,0.033056803,0.044687323,0.21821748,-0.14384492,-0.06491122
409454,-0.54040974,0.17590347,-0.5053844,-0.38210326,-0.05616092,-0.11617818,-0.26261416,-0.044177383,-0.119741105,-0.1297064
161103,-0.68138266,0.29022574,-0.15197499,-0.5953146,-0.2973078,0.19043334,-0.18764737,-0.041444376,-0.1462161,-0.22514819
171047,0.039571464,-0.17929013,-0.18624032,-0.41542134,-0.23437952,-0.5033641,-0.40208352,-0.047815327,-0.017420447,-0.2901926
244132,-0.9444063,-0.39305598,-0.2806357,-0.434513,-0.11640143,-0.0082602855,-0.42124346,-0.12069574,-0.25119126,-0.3821431
446991,-1.2491097,0.061748985,-0.5946691,0.035793673,-0.45119074,-0.4343506,-0.24423696,-0.003039824,-0.18644303,-0.32071754
574674,-0.855439,-0.16872914,-0.5152441,-0.470864,-0.3657685,-0.17641716,-0.48746577,-0.015007832,-0.18987092,-0.3286366
140891,-1.2221675,0.4257178,-0.31226972,0.11366032,0.2705736,-0.2814232,0.09142512,-0.055080008,-0.17821172,-0.35612816
863599,-0.26918733,0.72318405,0.77990973,-0.40991622,-0.10971641,-0.46910572,-0.5341391,-0.005405573,-0.23673677,-0.048367072
512599,4.2202344,-0.21438634,0.2861126,0.57864326,1.0444373,0.27073184,-0.2624992,-0.008963279,1.2277287,-0.32315254
737756,-1.5639747,0.29005224,-0.3291031,0.06850563,-0.35947943,0.011108498,-0.35652328,-0.13579313,-0.19630666,-0.31628203
185835,-0.53162146,0.12578067,-0.06772272,-0.5367564,-0.054777548,-0.06619378,-0.7308231,-0.07720098,-0.1756202,-0.3088415
113220,-1.3284321,-1.440974,-0.1503736,-0.5902391,0.18087527,-0.21614873,0.24773493,-0.078053005,-0.20428497,-0.72597057
653441,-0.521079,-0.2245903,-0.85515684,-0.31368488,0.060478494,-0.023754591,-0.7057577,-0.10797203,-0.20924316,-0.48676258
860980,-1.3869884,-1.6993756,-0.27495247,-0.679433,0.15821035,0.050026078,-0.26531136,0.053967956,-0.035354517,-0.61255836
366744,-1.5629643,-2.6942003,-1.1270951,0.07623079,-0.2831292,-0.6511454,-0.3198714,0.07250853,-0.24902417,-0.38522127
748198,-1.1922559,0.069295876,-0.268511,0.04783726,-0.33029538,-0.56366134,-0.14187044,-0.09903143,-0.21505849,-0.296544
551809,-1.0881987,-2.2950485,0.059095457,-0.44089574,-0.29301545,-0.21623157,-0.24898468,-0.2057282,-0.24972439,-0.40725946
789206,-1.2039775,0.37246868,-0.12823938,0.08859496,-0.3102876,-0.019701678,-0.04883634,-0.32366374,-0.19254623,-0.07241312
128041,-1.2538962,0.10216793,-0.19896737,0.061950225,-0.045853406,-0.37799418,-0.12259766,-0.119995266,-0.1536838,-0.20509607
339927,-0.5843835,-0.05825216,-0.20066127,-0.44941244,-0.41850647,-0.09616014,-0.050915655,-0.17857464,-0.09907115,-0.13009165
434470,-0.8778596,-2.1948037,-0.41902122,-0.52543306,0.13008653,0.16250959,0.02464422,0.0022094026,-0.2517192,-0.12212102
440671,4.857617,-0.59172416,-0.1777424,0.42634612,0.9293171,0.19122964,0.3942582,-0.05498746,1.605605,-0.19925606
741421,1.4531643,-0.2765165,0.20111036,-2.1288,0.26067773,0.11606517,-0.082666904,0.0850871,-0.37696722,-0.50004476
863108,-0.7364704,0.12381723,-0.2015277,-0.46559125,-0.39045906,-0.69247526,-0.260718,-0.26374102,-0.20503241,-0.06562295
600884,-0.4672023,0.11410936,-0.20359449,-0.3432324,-0.49329,-0.15258437,-0.03060021,-0.1808921,-0.24068955,-0.28390443
848250,0.017894074,-0.0091145905,-0.37331426,-0.6354493,0.33013862,-1.2257353,-0.59966826,0.047266655,-0.05394081,-0.47558224
858626,-1.5236852,-2.455763,-0.9633918,0.08284846,-0.47127306,-0.59029967,-0.36171922,-0.07202128,-0.23068435,-0.30607426
681722,-1.2029305,-0.110806935,-1.3483135,0.05500903,-0.23120539,-0.1554142,0.10444907,-0.3324637,-0.16353798,-0.23182483
745668,-0.98441637,-2.4534442,-0.310646,-0.7913622,-0.28011432,-0.40603068,-0.5345615,-0.00415354,-0.17240305,-0.20009029
393206,-1.1869141,0.30228353,-0.15660302,0.049026877,-0.20970501,-0.17851523,-0.016272042,-0.3042061,-0.1636755,-0.1772842
467143,-0.5933403,0.5706856,-0.8805314,-0.48173484,-0.3637251,-0.3876655,-0.48240528,-0.018943254,-0.18104991,0.006175664
277139,-1.4363122,-0.28999192,-0.735976,0.01451364,-0.15445176,-0.14078294,-0.21184152,-0.107846685,-0.21760438,-0.05009107
842210,-2.0436442,-1.5731454,-1.0428966,0.0059809918,0.29470572,-0.22447209,-0.37659642,-0.034672014,-0.33692506,-0.6500065
299412,0.07385686,0.5236629,-0.041510873,-0.4123289,-0.061753165,-0.696277,-0.17373575,-0.11213555,-0.01413817,-0.47402647
168026,-1.1872684,-2.4649875,-0.79196817,-0.46697903,-0.40524304,-0.65348655,-0.43829185,-0.1576368,-0.14343798,-0.3214413
626217,4.9518104,-0.72443604,-0.25717807,0.5238261,0.97386914,0.17908996,0.40024453,-0.07029928,1.7099547,-0.19069295
204686,-1.1740136,-1.9160808,-0.16846505,-0.8102023,-0.18122539,0.08490261,-0.043042466,-0.14052403,-0.25093943,-0.12926342
756928,-1.105934,0.21211542,-0.16432239,-0.10358731,-0.48221135,-0.11098771,0.1375041,-0.20482033,-0.22379322,-0.30842635
884433,-1.4826156,-1.8499053,-0.23077509,0.07011339,-0.051684264,-0.30783173,-0.64974,-0.10856924,-0.18181112,-0.13685858
901442,0.15411285,-0.046505887,-0.2898942,-0.46318603,-0.3070174,-0.19187184,0.11646351,-0.15993708,0.022354275,-0.30884144
585277,0.17004472,0.21511006,-0.17693737,0.13971904,0.06086534,-0.055537958,-0.12551746,0.09331649,0.12590826,0.1949083
503938,0.38066775,-1.1891489,0.56798035,0.26302427,0.13997869,-0.14882669,-0.39821106,-0.04357786,0.1322924,-0.45198628
982096,-0.8732233,0.45482793,-0.2566558,-0.086641125,-0.006706777,-0.16024324,-0.5475578,-0.15228358,-0.23824847,-0.009039231
813652,-1.4482636,-0.14236578,-1.0594622,0.06880767,-0.20200619,0.01673893,0.05834614,0.020366719,-0.19056477,-0.24006155
939741,-1.3411324,-0.4710268,-0.9226831,0.02982138,-0.11498743,-0.6298325,-0.26207706,0.1568894,-0.19069558,-0.24183203
650704,-0.36288297,-0.07512283,-0.706339,-0.52716887,-0.16746597,-0.32840326,-0.6200493,-0.013712934,-0.13281253,-0.13206035
379962,-0.7308075,0.15119818,-0.12854664,-1.3087375,-0.14605948,-0.009965658,-0.10433598,-0.23065904,-0.16818134,-0.29460806
534510,-1.0827065,0.33686355,-0.42118636,0.046960402,-0.60601574,-0.73705304,-0.2206504,-0.21724503,-0.13864683,-0.25122657
649855,-1.5056015,-0.09802984,-0.14555429,0.09255955,0.64310247,0.10928892,0.08133548,0.05298769,-0.31419876,-0.7648481
214354,-0.71799505,0.24901932,-0.28899395,-0.49331293,-0.16225876,-0.24291378,-0.33807775,-0.081344076,-0.13326123,-0.30923092
255951,-1.5022697,-0.054391213,-0.05278548,0.102962375,-0.3485392,-0.33050084,-0.13904668,-0.30143008,-0.21313296,-0.21968095
725510,-0.79857844,0.67466885,-0.08557196,-0.83330023,-0.096800596,-0.33741227,-0.3154109,-0.1803231,-0.23957801,-0.44392917
189139,-0.7624266,-2.0047386,-0.29381216,-0.58084315,0.021860594,0.09234063,-0.25045544,-0.0250588,-0.23011406,-0.13191521
109203,-1.2251364,-0.0057913717,0.19605918,0.029536571,-0.1801624,-0.11458592,-0.3091401,-0.095169425,-0.17344272,-0.19012251
161766,-0.59077036,0.27426326,-0.8235376,-0.43837553,-0.1574792,-0.081437916,-0.73114294,-0.2802708,-0.16320054,-0.22509326
798662,-0.43099278,0.8716384,-0.57445115,-0.94048166,-0.33369023,-0.08577423,-0.11035765,-0.23793733,-0.15342496,-0.11443579
516544,-1.3178126,0.06407248,-0.43868965,0.027774397,-0.5416728,0.28453758,-0.040760882,-0.10337064,-0.22598521,0.08214613
513820,-0.634222,0.0058996202,-0.08995612,-0.5853603,-0.44602904,-0.24674304,-0.36646897,-0.21395911,-0.119583085,-0.13969746
429921,-0.48672745,-0.17046005,-0.3015944,-0.49250528,-0.16183557,0.21732083,-0.4203211,-0.05559251,-0.15733378,-0.14523138
626746,-0.7518216,0.92103046,-0.52703553,-0.46897113,-0.037268884,-0.2454855,0.32371342,-0.25133103,-0.20872827,-0.6892814
739284,-0.63886356,-0.060825262,-0.15522411,-0.9952765,-0.18708232,-0.10246041,0.120049246,-0.08829302,-0.12681516,-0.2694525
836964,-0.59651726,-0.091270655,-0.08086147,-0.664358,-0.34593245,-0.18497092,-0.58857614,-0.10853853,-0.13584922,-0.2785762
952093,-0.8516454,0.030744372,-0.32943162,-0.36851013,-0.05584919,-0.1140494,-0.37381604,-0.0927321,-0.25781593,-0.036044415
897772,-1.2153252,-2.5774314,-0.42927447,-0.83535326,-0.90426517,-0.5247911,-0.5399533,-0.27275053,-0.18805304,0.3230593
314258,-0.5806175,-0.070888735,-0.35573414,-0.4800039,-0.40774715,-0.1649732,-0.7472717,-0.05254075,-0.15331952,-0.26429653
566767,0.85524535,-0.2562431,0.28804323,-1.4656153,-1.0070424,-0.29648608,-0.37124562,0.0005919535,-0.18222108,-0.46703807
596787,-0.66990495,0.73080945,-0.2875297,-0.42494792,-0.23045036,-0.0103785675,-0.14630616,-0.22933081,-0.26603055,-0.047528494
465412,3.1050594,-0.14926988,0.35493797,0.20641159,0.37998542,0.20006622,0.16664222,0.025459072,0.09735215,-0.4015554
399678,-0.6989589,-2.6581287,-0.5473357,-0.41432613,-0.20966172,-0.5945205,-0.08297054,-0.24902284,-0.22464426,-0.19416411
701036,1.4789214,-0.0613919,0.32602108,-1.489418,-0.030335099,-0.051863115,-0.36433566,0.018229034,-0.19657987,-0.5680797
647672,-0.40960476,-0.31367877,-0.14454713,-0.438676,-0.36048082,-0.91408503,-0.44153795,-0.13607684,-0.13688532,-0.21559098
772019,-0.38482222,-0.44445524,0.04937713,0.005316277,0.21748817,-0.091475226,-0.0073893196,-0.07025353,-0.041555464,-0.2575658
160320,-0.8736739,-0.06162114,-0.26630148,-0.4480144,0.18511437,-0.36589104,-0.2813116,-0.2019213,-0.2030863,-0.016241636
193747,-1.1431494,0.2258923,-0.3680803,0.042767122,0.18570475,0.07277386,-0.29266912,-0.10622776,-0.22973292,-0.1920115
883505,-0.96969336,0.17745139,0.03367331,0.07580524,-0.5967437,-0.67016196,-0.06315644,-0.2056126,-0.24521424,-0.29122117
336025,-0.5754758,-0.010265563,-0.00030486696,-0.5244378,-0.29226497,-0.38886163,-0.28825563,-0.22823487,-0.1348249,-0.3129432
545659,-1.1123387,0.04537232,-0.29428872,-0.33604637,0.31383148,-0.9117286,-0.086938806,-0.021838747,-0.36284414,-0.22182465
529390,-0.80271393,0.23782629,-0.36036193,-0.43682835,0.33894843,-0.08858966,-0.44076678,-0.109679714,-0.2797284,-0.9095445
617263,-1.3390226,-1.9799079,-0.33194858,-0.029584102,0.51108456,0.034083124,-0.08127065,0.0282882,-0.28400823,-0.30044556
729394,-0.39013264,0.9552646,-0.35369515,-0.55350566,-0.14743032,-0.69274575,-0.28743047,-0.14559,-0.18516526,-0.16672806
777931,-1.2781266,-0.010796675,0.07836991,-0.05679499,-0.32829866,-0.57364416,0.13022003,-0.12541002,-0.200373,-0.20053342
434081,-1.2924736,0.07563368,-1.1231625,0.12378423,0.5125301,0.043237086,-0.14216067,-0.034343787,-0.23100452,-0.18442042
408651,-1.3959746,0.56301934,0.039137546,0.032828584,-0.35101107,-0.3719058,-0.13786718,-0.27906817,-0.19176605,-0.14456722
534452,-0.5684204,0.11344142,-0.40715396,-0.546401,-0.14766824,-0.96122235,0.15932457,-0.20403221,-0.19155273,-0.21618897
443896,-0.79710805,0.20616172,-0.33563054,-0.41068083,-0.29341024,0.092964575,-0.1461303,-0.3733669,-0.2663333,-0.16530225
108462,-1.1707565,0.30668047,-0.2081401,0.06648335,-0.31346357,-0.19576426,0.019105755,-0.2667191,-0.20303808,-0.14692968
492158,-1.5555589,0.1280273,-0.12467915,0.01265732,-0.39123783,-0.45323545,-0.609613,0.09503473,-0.22603063,-0.028379494
809218,-0.36662185,1.4053129,-0.05765037,-0.5456044,-0.14789061,0.25786582,-0.042039435,-0.12561387,-0.21926142,-0.2067456
244308,-1.0417202,0.521262,-0.11581544,0.015860591,-0.44422528,0.00030560815,-0.05804592,-0.35988477,-0.26378232,-0.21944717
554453,-1.6471612,-0.64776653,-0.4788083,0.05145728,-0.08899012,-0.6645849,-0.054426022,0.052737646,-0.22169614,-0.4529993
299210,0.7341547,-1.5053408,0.7054855,-0.9751107,0.2797688,0.4541267,-0.21834393,-0.029250845,0.05771443,-0.18049876
241849,-1.2745425,0.3314012,-0.40122914,0.0726524,-0.58820766,-0.19690749,-0.4047702,-0.2889818,-0.18035764,-0.12630217
164363,-1.1237576,-2.6913767,-0.30557367,-0.47304925,0.08041537,-0.3583961,-0.60507095,-0.08416632,-0.1987667,-0.31432676
922206,-0.5089303,0.11143344,-0.28552875,-0.30388695,0.040785793,-0.56728387,0.11878806,-0.17334369,-0.091533974,-0.859999
651835,-0.73097616,0.45300722,-0.27555782,-0.3713607,-0.3435219,-0.044376336,-0.061164793,-0.22677861,-0.18730976,-0.110114954
668959,-1.0909954,0.05815093,-0.44968757,-0.10015516,-0.5051729,-0.1293746,-0.8457519,-0.23787272,-0.23675765,-0.08225189
371672,-1.4612756,-1.3524643,0.839703,0.14702378,0.67252105,-0.025531035,-0.3411846,0.00519011,-0.37423638,0.020933058
537722,-0.80800813,0.16660994,-0.29241195,-0.54885435,-0.14215095,-0.10097009,-0.42466834,-0.2200522,-0.23284894,-0.34370005
732606,-1.7495804,-0.09555117,-0.5451284,0.0830965,-0.089694954,-0.1147788,-0.28902,-0.24497883,-0.28195134,-0.25165293
840741,-1.07695,-0.24212615,-0.4392939,0.04736807,-0.7025025,0.20211877,-0.3127564,0.028999548,-0.30456883,0.026643142
868037,-1.0787635,-1.8254797,-0.52430946,-0.9673255,-0.22906917,-0.24355231,-0.2598646,-0.1776634,-0.1769645,-0.26469526
283133,-1.1866342,0.26267076,0.097197525,0.03667869,-0.35956383,-0.17973231,0.092309356,-0.3273513,-0.17993183,-0.22165792
606563,-0.89905643,0.13090633,-0.13177314,-0.35317382,-0.1759721,0.08423918,0.70470047,0.040285975,-0.09101723,0.0425288
619693,-0.48449764,0.08316702,0.08623625,-0.485276,-0.34319946,-0.71282226,0.146203,-0.17866409,-0.18184988,-0.24087381
467013,5.016874,-0.76966184,-0.19660823,0.5136027,0.9159081,0.1854834,0.35145286,-0.11314964,1.6135052,-0.26216784
547649,-1.3690113,0.2553037,-0.14606008,0.06313777,0.6852587,-0.35872355,0.06342529,-0.31432733,-0.33795556,-0.8906603
313982,-0.84425765,0.90526974,-0.30352232,-0.5395973,-0.0978425,-0.26829952,-0.04192026,-0.28447947,-0.2883378,-0.46703315
793838,-0.6786259,0.17935589,-0.18514651,-0.9024028,-0.24999629,-0.2731893,-0.22265159,-0.2730758,-0.16540775,0.046278905
855883,-1.4168837,0.29256266,-0.21010776,0.036096796,-0.2769807,0.058334984,-0.3785699,-0.08331959,-0.26257873,0.022738343
425720,-1.6532474,-1.7858785,-0.27696985,0.1360603,0.27154997,-0.7223468,-0.19192453,0.12491265,-0.24484415,-0.14390977
863035,-1.2236189,0.30878377,-0.5470936,-0.15798649,0.15918109,0.18698646,0.056690976,-0.09701234,-0.24874999,-1.0734451
249841,-1.7409035,0.2990432,-0.32655022,0.04822752,0.22288094,-0.20822492,-0.750879,-0.12314171,-0.2936106,-0.11822413
684133,0.32418218,0.1487234,-0.3550615,-0.46449846,-0.493066,-0.599873,0.16641554,-0.08826385,0.051804084,-0.26966223
563188,0.29426914,1.0414257,-0.14291894,-0.5306387,0.24453905,-0.2949395,-0.11320634,-0.35500482,-0.06959991,-0.09317717
578167,-1.2477634,0.33279923,-0.49262157,0.09909435,-0.25189048,0.04572112,-0.314438,-0.23674907,-0.21966566,-0.28268713
649972,-0.28599173,0.42542973,-0.25960523,-0.44094396,0.10335671,0.87675995,-0.24644254,0.21455413,-0.08516608,-0.093811214
588095,-1.4349215,-0.40015307,-0.07097144,0.07624642,-0.45732173,-0.22220492,-0.071630314,-0.04291181,-0.19817217,-0.057899073
916851,-0.9989843,0.19996922,-0.29061437,-1.0942872,-0.19173798,-0.030501876,-0.24436142,-0.14989176,-0.17223021,-0.16796128
631839,3.1632886,0.01159797,0.52379155,0.33371392,0.39385682,0.29182237,-0.079517685,-0.1786245,0.2900415,-0.17335518
170710,-0.94351393,-0.05506956,-0.43177074,-0.62704337,-0.06941627,-0.04636516,-0.0652527,-0.31212085,-0.13904497,-0.71657425
734226,0.077544846,-1.783762,-0.23968345,-0.51417327,-0.1321092,-0.07799445,-0.65759605,-0.07335299,0.006159266,-0.30764595
241495,-0.73511755,0.51349425,-0.18088302,-0.28117958,0.1133482,-0.38353458,0.091160566,-0.55700815,-0.17885858,-0.42470962
443231,-0.03779479,0.07616463,-1.0322284,0.076439306,0.34073713,0.035924695,-0.44979164,-0.10059271,0.058411364,-0.51171595
291336,-0.61292195,-0.2083054,-0.5371092,-0.43852395,-0.30926624,-0.4033151,-0.1911649,-0.16060053,-0.17096347,-0.19454822
481293,-1.2249273,0.35055825,-0.3197426,0.042222645,0.19028749,0.024804521,-0.5175137,-0.13417825,-0.20123313,-0.36198813
377050,-1.2958716,-2.4792767,-0.4348479,-0.38670865,-0.35257518,-0.39787027,-0.1536417,-0.06791587,-0.24623922,-0.21118799
481048,-0.93660176,0.25013214,-0.24478726,-1.0312431,-0.312742,-0.035532236,-0.14122011,-0.28390592,-0.17221655,0.10715944
183305,-1.4698006,0.32265228,0.12517327,-0.032405354,-0.033289466,-0.3462196,-0.583943,-0.098644026,-0.28200698,-0.23033684
675104,-1.5994856,-0.07351191,-1.1733787,0.04022637,-0.063015535,-0.18892637,-0.42557645,-0.0124509465,-0.20708066,-0.019072866
814703,-0.681667,0.023915838,0.020987732,-1.1334811,-0.3872198,-0.21357682,-0.24084167,-0.24030499,-0.15189198,-0.3153349
221643,-1.1294581,-0.18372881,-0.77693784,0.013817976,-0.45105314,-0.30179316,0.13592686,-0.16258782,-0.18301351,-0.22171405
547802,-1.0867792,-2.6030893,-0.28154427,-0.4137382,-0.0981791,-0.1371235,-0.15057722,-0.15503782,-0.17622034,-0.3261255
733603,-0.46297815,0.07061552,-0.4735118,-0.6512567,-0.3427012,-0.28782207,-0.48439127,0.039198797,-0.1799124,-0.304899
212862,-0.78960055,0.041573472,-0.35548782,-0.42729056,-0.10213914,-0.69074816,-0.5973748,-0.07365134,-0.24614517,-0.3204258
643480,4.290819,-0.18344697,0.31616712,0.5881179,0.43002105,0.21426399,0.06391702,-0.09479892,1.3304694,-0.21659379
234562,-1.2757057,0.2638478,-0.1439206,0.054400854,-0.06064694,-0.07652247,-0.33658135,-0.34370607,-0.20547791,0.25333062
659536,-0.8289485,0.18772586,-0.19629958,-0.8126529,-0.90091026,-0.72413194,-0.16334927,0.016417228,-0.21088338,-0.39074773
683920,-0.88423765,0.3237239,-0.5353472,-1.2524682,-0.4107258,0.07833226,-0.6583203,-0.28452805,-0.19061437,-0.2316173
138768,-0.16507578,-0.21591967,-0.27110663,-0.48771736,-0.68350065,-0.18605365,-0.26484305,-0.1738899,-0.05834035,0.48693135
879185,-0.76226103,-0.23138434,-0.2043041,-0.37628567,-0.19465464,-0.22001134,-0.33037457,-0.16886955,-0.2058415,-0.3120822
865803,1.9970086,0.57918686,0.17799579,-2.8957467,0.4235744,0.08624006,-0.2545493,-0.3287073,0.959136,-0.46487978
994877,-0.5816364,-0.18399312,-0.37217748,0.11025495,0.5290236,-0.82543254,0.23704115,-0.051773734,-0.20736143,-1.0279348
635715,-1.4337302,-0.17499928,-0.14355914,0.061663255,-0.3217852,-0.5669387,0.00090833707,-0.10650308,-0.21160178,-0.19692598
885480,-1.2075536,0.60764337,-1.2814246,0.026264507,-0.4009182,0.15362063,-0.41275418,-0.20490183,-0.19841489,-0.16372024
786710,-0.76585287,0.50051713,-0.2984282,-0.33893493,-0.30295652,0.028097056,-0.016438732,-0.25811213,-0.26627436,-0.10134177
500782,-1.8388976,0.49582356,0.41036543,0.17188787,0.07656803,-0.38065946,-0.16467714,-0.04398416,-0.33555105,-0.24039078
425472,-1.1542028,-2.2471542,-0.3666307,-1.2066984,-0.35591426,-0.2895696,-0.1533671,-0.19930582,-0.24631946,-0.18719798
445675,-1.129714,0.06461985,-0.108610526,0.01063436,-0.6447664,-0.4793643,-0.42026317,-0.13925432,-0.2587404,-0.32128978
115529,2.9291878,-0.20735325,0.3969753,0.36974463,0.36331815,0.28641623,-0.12878919,0.012683289,0.23853266,-0.15924177
358375,4.9503508,-0.7852195,-0.21809182,0.5556591,0.86348575,0.23489845,0.41876018,-0.021725908,1.5985166,-0.18717316
820164,-0.54556817,0.54968405,-1.0261422,-1.0716752,-0.48575866,-0.29036966,-0.59719706,-0.3717657,-0.17344666,-0.15248927
869284,-0.5227023,-0.19667687,-0.21092473,-0.3822531,-0.47843784,-0.5804541,0.10741394,-0.25649142,-0.22127195,-0.48964262
362165,-1.0546875,0.50169843,-0.2473636,-0.3136283,-0.42750216,0.026614726,-0.054571085,-0.3099089,-0.324776,-0.4820349
898162,-0.9669645,-0.018940665,-0.25421447,-0.52745175,-0.33462524,-0.14005919,-0.3431332,-0.21555129,-0.22926337,-0.27252474
509928,-0.91676944,-2.0616941,-0.22778584,-0.3807302,0.34857175,-0.77847105,-0.16098835,-0.37193164,-0.3568245,-0.12835343
869971,-0.62533295,-0.23333,-0.50269926,-1.1162618,-0.41991115,-0.22133893,-0.13066663,-0.19258623,-0.13731019,-0.18495612
117342,0.023987837,0.33675653,-0.14078142,-0.6828864,-0.63723594,-0.76156896,-0.24767977,-0.2440819,0.062316462,-0.06332069
634418,-1.3247156,0.24169666,-0.5922172,0.03806016,-0.23139143,-0.4556045,-0.5670938,-0.28040895,-0.14207958,-0.116900064
141742,4.1555905,0.40958312,0.26775897,0.5265754,0.38794753,0.25302756,-0.17614178,-0.1795123,1.1300813,-0.259168
256574,-0.7968385,0.34120095,-0.25996533,-0.4486468,-0.0043522045,-0.024198772,-0.2516516,-0.18661971,-0.13690604,-0.057187103
884040,-1.4755114,-2.7219915,-0.19282942,0.029232072,-0.53073925,-0.6617042,-0.6754368,-0.1251911,-0.27722678,-0.15406406
687170,-0.2550668,0.51486707,0.47310057,-0.1636544,0.36505,-0.6798294,0.030945512,-0.42854202,-0.10294518,-0.21279038
153600,-1.3350196,0.44899842,-0.83055055,0.086702965,-0.20829947,-0.37591374,-0.3946627,-0.21725695,-0.18596062,-0.09650481
271929,-1.460042,-0.08247458,0.036928385,0.028001074,-0.09583349,-0.12750982,-0.21034914,-0.3369872,-0.2136335,-0.47313797
761459,-0.8713834,-0.04456425,0.037504487,-0.4493037,-0.20182723,-0.44832695,-0.72267985,-0.38779706,-0.12378584,0.22497089
185153,-1.1186618,0.20548657,0.5883711,0.11529677,-0.39636138,-0.2471977,-0.06808827,-0.3574025,-0.25330102,-0.30376568
879542,-0.7835488,0.087241165,-0.082070425,-0.4555724,-0.18994097,-0.26490083,-0.2993058,-0.107945465,-0.1672173,-0.3166638
574899,-1.4023162,0.030616395,-1.2382071,0.118379734,-0.371505,-0.27793708,-0.085539944,-0.23291698,-0.19269729,-0.29935297
969632,-0.5800842,-0.6118918,-0.3717225,-0.5718534,-0.07826294,-0.57466775,-0.4334302,-0.62796074,-0.02118044,-0.027387898
952938,-0.5552335,0.36401343,-0.37218574,-0.808688,-0.6292558,-0.14839686,-0.29356098,-0.512893,-0.17374785,-0.28409114
200863,-0.7646239,0.7048121,-1.1381454,-1.3370541,-0.12588723,-0.0085035125,-0.58727497,-0.36758724,-0.26266733,-0.2092391
308197,1.3151634,-1.0644939,0.5343154,-1.642759,-0.6804907,-0.02761081,-0.18733628,-0.14036024,-0.122263506,-0.3647621
355994,-1.2347786,-0.22148441,-0.43443885,0.047414,-0.2770523,-0.1223482,-0.4032403,-0.23823456,-0.21039335,-0.25925046
872774,-0.89280635,-0.10132359,-0.40592828,-0.5234406,-0.048745744,-0.9121389,-0.30381674,-0.45939502,-0.18830597,-0.4399888
386649,-0.75982946,-0.37948683,-0.21508977,0.09683398,0.41856086,-1.0161076,-0.29946104,-0.232816,-0.10382404,-0.36324883
520428,-0.7496053,0.8028239,-0.0829631,-0.59101176,-0.4374931,-0.2692328,-0.25237808,-0.32313243,-0.26644656,-0.42002288
297520,-0.583565,0.6249246,-0.8396851,-0.99859005,-0.35125342,0.008804493,-0.1599428,-0.5367548,-0.16928858,-0.24199459
410963,-1.516076,-0.05951593,-0.41504428,0.068358034,-0.07393982,0.5191859,0.09793332,-0.28262767,-0.24245128,-0.35488984
382980,-1.2168746,0.0029105917,-0.896187,0.05263928,0.27555984,-0.959852,-0.5861763,-0.2263445,-0.19736329,-0.19714335
791809,-0.744568,-0.011011977,-0.31790182,-0.46166614,-0.45106843,-0.8530828,-0.42075384,-0.27977264,-0.20612282,-0.40661675
598059,-0.728879,0.83926207,0.011758321,-0.47753346,0.035344318,-0.80848014,-0.29574326,-0.20995305,-0.28083548,-0.18116991
335421,-1.7664938,-0.79247665,-0.43502957,0.06331509,-0.41074884,-0.094669215,-0.5642594,-0.14224525,-0.25344145,-0.35928404
710255,-0.54205716,0.0505586,0.071844056,-0.6819887,0.1145973,0.26416084,-0.05646719,-0.25870168,-0.19128443,-0.1590591
280895,-1.8525318,-1.5026339,0.37369484,0.13424526,-0.35225135,-0.39297855,-0.29086438,-0.22907482,-0.27226266,-0.1573327
565040,-1.7553579,-1.9132608,0.53150654,0.12636656,-0.65022963,-0.96207184,-0.5794447,-0.18860644,-0.42533615,-0.45275658
781354,-0.43051696,0.9270684,-0.41241074,-0.44337672,-0.53153,-0.34604818,-0.7321622,-0.5967217,-0.15592264,-0.26373523
838657,-0.11870407,0.028739724,-0.5947012,-0.44579744,-0.41984054,-0.25709856,-0.6506032,-0.5010442,-0.11942673,-0.21794026
576576,-0.7264563,0.47946718,-0.30790022,-0.54183656,-0.038121715,0.25021476,-0.09842472,-0.22564478,-0.24395609,-0.36234906
579034,-1.4021785,0.48046446,-0.21749453,0.109190166,0.21127185,-0.016434753,-0.27177215,-0.23324561,-0.28434852,-0.27104434
140977,4.0762963,0.19595249,0.28693157,0.6218914,0.43250272,0.16736877,-0.22330083,-0.25468317,1.1593317,-0.3542593
710069,-1.5892798,-1.8013889,-0.16976948,0.08057941,0.17786081,0.09834239,-0.51230663,-0.39215457,-0.31858552,-0.24823335
745938,5.0250463,-0.7507307,-0.21890856,0.5293216,0.93116117,0.20049462,0.52924657,-0.22377044,1.6474311,-0.2831619
